vecID,parkingID,started,ended,duration
152,parkingArea_255330036#9_0_492,18925.0,28925.0,10000.0
153,parkingArea_287958607#3_0_328,19000.0,25877.0,6877.0
154,parkingArea_47108420#3_0_301,18923.0,21040.0,2117.0
155,parkingArea_-99231475_0_428,18821.0,20096.0,1275.0
156,parkingArea_47108420#0_0_17,18816.0,20171.0,1355.0
157,parkingArea_28231602#0_0_18,19118.0,27166.0,8048.0
158,parkingArea_47108420#0_0_17,19093.0,27133.0,8040.0
159,parkingArea_27570802#1_0_276,18722.0,28478.0,9756.0
160,parkingArea_88559680#5_0_474,18868.0,29053.0,10185.0
161,parkingArea_120256350#8_0_45,19103.0,26460.0,7357.0
162,parkingArea_-225518512#1_0_517,18820.0,27074.0,8254.0
163,parkingArea_-88559691#6_0_82,18823.0,24965.0,6142.0
164,parkingArea_24335490#0_0_439,18914.0,25101.0,6187.0
165,parkingArea_91181771#5_0_513,18984.0,25847.0,6863.0
166,parkingArea_225432457_0_400,18737.0,22002.0,3265.0
167,parkingArea_225432457_0_400,19090.0,24496.0,5406.0
168,parkingArea_-26943758#1_0_866,18688.0,24633.0,5945.0
169,parkingArea_88463829#0_0_44,19232.0,25831.0,6599.0
170,parkingArea_225518512#0_0_107,19020.0,21418.0,2398.0
171,parkingArea_225518512#0_0_107,18913.0,26339.0,7426.0
172,parkingArea_225847519#4_0_686,19014.0,28951.0,9937.0
173,parkingArea_224316522#0_0_572,19012.0,21815.0,2803.0
174,parkingArea_27398048#2_0_237,18981.0,20127.0,1146.0
175,parkingArea_91181771#0_0_77,19096.0,24024.0,4928.0
176,parkingArea_-224384018_0_73,18923.0,21595.0,2672.0
178,parkingArea_206662304#13_0_660,19189.0,28811.0,9622.0
179,parkingArea_283534317#6_0_550,18855.0,26765.0,7910.0
180,parkingArea_225518502#3_0_85,19066.0,22936.0,3870.0
181,parkingArea_88466052#1_0_438,19140.0,23688.0,4548.0
182,parkingArea_283537552#1_0_458,19079.0,22079.0,3000.0
183,parkingArea_-242896157#0_0_442,19090.0,23696.0,4606.0
184,parkingArea_144489134#2_0_601,18997.0,25856.0,6859.0
185,parkingArea_287958607#3_0_328,19044.0,20474.0,1430.0
186,parkingArea_254971068_0_335,19089.0,25847.0,6758.0
187,parkingArea_8916867#0_0_324,18873.0,23381.0,4508.0
188,parkingArea_214545530#0_0_694,18986.0,27413.0,8427.0
189,parkingArea_-35675861#1_0_460,19091.0,29110.0,10019.0
190,parkingArea_35675861#0_0_89,19269.0,20220.0,951.0
191,parkingArea_27397692_0_57,19095.0,20421.0,1326.0
192,parkingArea_8916922#3_0_423,18940.0,23499.0,4559.0
193,parkingArea_-8922307_0_63,18883.0,21695.0,2812.0
194,parkingArea_8922307_0_62,19337.0,28795.0,9458.0
195,parkingArea_-254396709#1_0_358,18910.0,22930.0,4020.0
196,parkingArea_224316522#0_0_572,19192.0,29291.0,10099.0
197,parkingArea_225432462#0_0_60,19166.0,22628.0,3462.0
198,parkingArea_224316522#0_0_572,19144.0,25196.0,6052.0
199,parkingArea_133733593#1_0_571,19243.0,28272.0,9029.0
200,parkingArea_-133733582#3_0_684,19319.0,25004.0,5685.0
201,parkingArea_8916048_0_956,19496.0,21817.0,2321.0
202,parkingArea_99231475_0_55,19192.0,25126.0,5934.0
203,parkingArea_-202485361#1_0_445,19718.0,22374.0,2656.0
204,parkingArea_-8922307_0_63,19494.0,22919.0,3425.0
205,parkingArea_8919328#1_0_378,19449.0,29175.0,9726.0
206,parkingArea_120256350#3_0_52,19275.0,27494.0,8219.0
207,parkingArea_88559691#4_0_101,19238.0,25296.0,6058.0
208,parkingArea_283537644#0_0_456,19529.0,21408.0,1879.0
209,parkingArea_111319423_0_83,19676.0,30471.0,10795.0
210,parkingArea_8922263#1_0_440,19409.0,26364.0,6955.0
211,parkingArea_225432462#0_0_60,19271.0,23226.0,3955.0
212,parkingArea_8919615#0_0_490,19581.0,25163.0,5582.0
213,parkingArea_27146036#2_0_294,19772.0,28948.0,9176.0
214,parkingArea_-8920734_0_356,19387.0,25991.0,6604.0
215,parkingArea_133733593#1_0_571,19541.0,28055.0,8514.0
216,parkingArea_8916551_0_487,19545.0,28140.0,8595.0
217,parkingArea_8919616#1_0_491,19236.0,21945.0,2709.0
218,parkingArea_32931798#2_0_297,19538.0,25095.0,5557.0
219,parkingArea_283537552#1_0_458,19542.0,21769.0,2227.0
220,parkingArea_225518502#3_0_85,19531.0,23818.0,4287.0
221,parkingArea_225518502#3_0_85,19574.0,20975.0,1401.0
222,parkingArea_27397919_0_66,19657.0,29072.0,9415.0
223,parkingArea_8918460#0_0_56,19643.0,27521.0,7878.0
224,parkingArea_255330056#0_0_390,19882.0,23037.0,3155.0
225,parkingArea_160325575#0_0_47,19995.0,21978.0,1983.0
226,parkingArea_30832507#1_0_689,19454.0,29557.0,10103.0
227,parkingArea_8919328#1_0_378,19369.0,25814.0,6445.0
229,parkingArea_-247966218#8_0_796,19695.0,22963.0,3268.0
230,parkingArea_-225518512#1_0_517,19701.0,20628.0,927.0
231,parkingArea_-35675861#1_0_460,19725.0,24211.0,4486.0
232,parkingArea_283537552#1_0_458,19647.0,27729.0,8082.0
233,parkingArea_8919615#0_0_490,19861.0,25416.0,5555.0
234,parkingArea_133733593#1_0_571,19607.0,22395.0,2788.0
235,parkingArea_35977367#2_0_656,20060.0,30105.0,10045.0
236,parkingArea_-8922307_0_63,19723.0,24676.0,4953.0
237,parkingArea_225847519#4_0_686,19449.0,29410.0,9961.0
238,parkingArea_254396707#7_0_667,19562.0,21825.0,2263.0
239,parkingArea_88572877#0_0_74,20063.0,21168.0,1105.0
240,parkingArea_-24335440#0_0_941,19703.0,29187.0,9484.0
242,parkingArea_35675861#1_0_461,19946.0,30125.0,10179.0
244,parkingArea_364480068#1_0_472,19921.0,25158.0,5237.0
245,parkingArea_-225432462#1_0_61,19901.0,24653.0,4752.0
246,parkingArea_111049100#0_0_64,19810.0,22208.0,2398.0
247,parkingArea_88463829#0_0_44,19812.0,30324.0,10512.0
248,parkingArea_120256350#8_0_45,19746.0,22480.0,2734.0
249,parkingArea_-225432462#1_0_61,19991.0,21563.0,1572.0
251,parkingArea_-8916922#4_0_52,19730.0,29531.0,9801.0
252,parkingArea_88597544#2_0_565,19988.0,27814.0,7826.0
253,parkingArea_88597544#2_0_565,20126.0,29834.0,9708.0
254,parkingArea_88597553#2_0_369,20078.0,28718.0,8640.0
255,parkingArea_-88466055#1_0_464,19630.0,22343.0,2713.0
256,parkingArea_27146036#1_0_295,20056.0,22674.0,2618.0
257,parkingArea_-255330036#12_0_93,19791.0,28204.0,8413.0
258,parkingArea_224316513#0_0_371,20039.0,30556.0,10517.0
259,parkingArea_27398032#3_0_403,20078.0,27218.0,7140.0
260,parkingArea_8922307_0_62,19634.0,25692.0,6058.0
261,parkingArea_-287958606#1_0_355,20139.0,27458.0,7319.0
262,parkingArea_-224316527_0_332,20168.0,21541.0,1373.0
263,parkingArea_123741465_0_169,20393.0,23380.0,2987.0
264,parkingArea_24335483#9_0_653,19604.0,29652.0,10048.0
265,parkingArea_35675861#1_0_461,19951.0,28001.0,8050.0
266,parkingArea_-88559691#6_0_82,20013.0,26655.0,6642.0
267,parkingArea_-254971064#1_0_426,20000.0,22370.0,2370.0
268,parkingArea_254971064#0_0_425,19988.0,27245.0,7257.0
269,parkingArea_88463829#0_0_44,19817.0,21365.0,1548.0
270,parkingArea_99231460_0_88,19991.0,22886.0,2895.0
271,parkingArea_-254971064#1_0_426,19991.0,25986.0,5995.0
272,parkingArea_8922307_0_62,19862.0,23863.0,4001.0
273,parkingArea_-88559702#0_0_455,19813.0,23456.0,3643.0
274,parkingArea_-224384018_0_73,20036.0,29796.0,9760.0
275,parkingArea_8922164#4_0_315,19767.0,24305.0,4538.0
276,parkingArea_254758126#3_0_1135,20078.0,22996.0,2918.0
277,parkingArea_364480068#1_0_472,19725.0,27130.0,7405.0
278,parkingArea_-202485361#1_0_445,20170.0,26139.0,5969.0
279,parkingArea_88463829#0_0_44,20174.0,26332.0,6158.0
280,parkingArea_30029703#4_0_1316,20284.0,30079.0,9795.0
281,parkingArea_-242896157#3_0_434,20219.0,22444.0,2225.0
282,parkingArea_-254971064#1_0_426,19821.0,30128.0,10307.0
283,parkingArea_329607867_0_466,19822.0,26291.0,6469.0
284,parkingArea_-8922307_0_63,19914.0,27561.0,7647.0
285,parkingArea_364480068#1_0_472,19818.0,20962.0,1144.0
286,parkingArea_254756525#3_0_567,19794.0,30091.0,10297.0
287,parkingArea_-88572877#6_0_76,19929.0,28650.0,8721.0
288,parkingArea_99231466_0_391,19806.0,24769.0,4963.0
289,parkingArea_254756520#2_0_351,20304.0,28455.0,8151.0
290,parkingArea_27397691_0_443,20440.0,23780.0,3340.0
291,parkingArea_-99231486_0_446,20099.0,28830.0,8731.0
292,parkingArea_262943781_0_356,20083.0,27845.0,7762.0
293,parkingArea_-283537552#1_0_87,20354.0,24419.0,4065.0
294,parkingArea_91181771#0_0_77,20267.0,30129.0,9862.0
295,parkingArea_364480601#0_0_449,20598.0,28717.0,8119.0
296,parkingArea_242896157#1_0_435,20271.0,30255.0,9984.0
297,parkingArea_287958606#0_0_568,20262.0,27028.0,6766.0
298,parkingArea_-191296172#0_0_954,19937.0,25884.0,5947.0
299,parkingArea_35977367#2_0_656,20457.0,23119.0,2662.0
301,parkingArea_123741465_0_169,20069.0,25017.0,4948.0
303,parkingArea_88463829#0_0_44,20222.0,26205.0,5983.0
304,parkingArea_-133733582#3_0_684,20441.0,26344.0,5903.0
305,parkingArea_254758126#3_0_1135,20346.0,27014.0,6668.0
306,parkingArea_86303763#1_0_669,20211.0,27890.0,7679.0
307,parkingArea_-37177689#5_0_814,20783.0,23065.0,2282.0
308,parkingArea_8922307_0_62,20399.0,29532.0,9133.0
309,parkingArea_-224384018_0_73,20363.0,26942.0,6579.0
310,parkingArea_120256350#3_0_52,20375.0,26511.0,6136.0
314,parkingArea_123741465_0_169,20277.0,21619.0,1342.0
315,parkingArea_48211062#12_0_1219,20501.0,22624.0,2123.0
316,parkingArea_-287958606#1_0_355,20497.0,30206.0,9709.0
317,parkingArea_27029200#2_0_964,20246.0,22918.0,2672.0
319,parkingArea_254297762#1_0_1204,20353.0,29018.0,8665.0
320,parkingArea_-p4#0_0_102,20344.0,26373.0,6029.0
321,parkingArea_91181767_0_670,20348.0,26867.0,6519.0
324,parkingArea_8918381#1_0_536,20605.0,30649.0,10044.0
325,parkingArea_37177689#10_0_828,20507.0,26493.0,5986.0
327,parkingArea_88463829#0_0_44,20804.0,24236.0,3432.0
328,parkingArea_123741465_0_169,20668.0,23563.0,2895.0
329,parkingArea_123741465_0_169,20806.0,30903.0,10097.0
330,parkingArea_-p4#0_0_102,20879.0,28671.0,7792.0
331,parkingArea_-37177689#11_0_829,21083.0,24636.0,3553.0
333,parkingArea_-254758121#3_0_1161,20932.0,25056.0,4124.0
334,parkingArea_224316522#0_0_572,20869.0,29453.0,8584.0
335,parkingArea_88572932#2_0_731,20819.0,24625.0,3806.0
336,parkingArea_-99231486_0_446,21092.0,25340.0,4248.0
337,parkingArea_225432462#0_0_60,21211.0,22827.0,1616.0
338,parkingArea_287958607#2_0_327,21474.0,26294.0,4820.0
340,parkingArea_31129732#0_0_532,21654.0,29816.0,8162.0
341,parkingArea_-99231475_0_428,21305.0,29381.0,8076.0
343,parkingArea_91181771#5_0_513,21413.0,23844.0,2431.0
344,parkingArea_-242896157#3_0_434,21570.0,24275.0,2705.0
345,parkingArea_27397919_0_66,21810.0,23175.0,1365.0
346,parkingArea_225432457_0_400,21159.0,22594.0,1435.0
347,parkingArea_8916551_0_487,21121.0,23918.0,2797.0
348,parkingArea_144489134#2_0_601,21439.0,25028.0,3589.0
349,parkingArea_-99231486_0_446,21360.0,23782.0,2422.0
350,parkingArea_224316522#0_0_572,21396.0,22572.0,1176.0
351,parkingArea_225518502#0_0_84,21633.0,31325.0,9692.0
352,parkingArea_43100046_0_404,21167.0,29620.0,8453.0
353,parkingArea_247966218#4_0_793,21178.0,31902.0,10724.0
354,parkingArea_225432462#0_0_60,21518.0,31742.0,10224.0
355,parkingArea_88463829#0_0_44,21415.0,23989.0,2574.0
356,parkingArea_8918656#0_0_1350,21268.0,27971.0,6703.0
357,parkingArea_364480601#0_0_449,21519.0,31916.0,10397.0
358,parkingArea_224316514#0_0_570,21396.0,29877.0,8481.0
359,parkingArea_99231460_0_88,21381.0,29617.0,8236.0
360,parkingArea_254448252#1_0_351,21301.0,31310.0,10009.0
361,parkingArea_-99231486_0_446,21454.0,23739.0,2285.0
362,parkingArea_225518512#0_0_107,21631.0,22838.0,1207.0
363,parkingArea_225518512#0_0_107,21361.0,30094.0,8733.0
364,parkingArea_-224316527_0_332,21481.0,31415.0,9934.0
365,parkingArea_262943781_0_356,21605.0,28702.0,7097.0
366,parkingArea_287958607#0_0_326,21610.0,28724.0,7114.0
367,parkingArea_-p4#0_0_102,21419.0,25808.0,4389.0
368,parkingArea_283537552#1_0_458,21602.0,29247.0,7645.0
369,parkingArea_-242896157#3_0_434,21478.0,27016.0,5538.0
370,parkingArea_88463829#0_0_44,21663.0,24398.0,2735.0
371,parkingArea_27397937_0_384,21437.0,22565.0,1128.0
372,parkingArea_24335439#0_0_931,21159.0,29417.0,8258.0
373,parkingArea_123741465_0_169,21842.0,30359.0,8517.0
374,parkingArea_364480601#1_0_451,21750.0,28764.0,7014.0
375,parkingArea_91181771#15_0_723,21564.0,25866.0,4302.0
376,parkingArea_27146036#2_0_294,21922.0,25735.0,3813.0
377,parkingArea_364480601#0_0_449,21834.0,26648.0,4814.0
379,parkingArea_256787755#3_0_874,21406.0,22856.0,1450.0
380,parkingArea_24335441_0_923,21488.0,29609.0,8121.0
381,parkingArea_-99231486_0_446,21833.0,24075.0,2242.0
382,parkingArea_24310636#2_0_938,21915.0,29478.0,7563.0
383,parkingArea_254448252#1_0_351,21843.0,31833.0,9990.0
384,parkingArea_24335441_0_923,21682.0,30192.0,8510.0
386,parkingArea_255168046#2_0_453,21800.0,30803.0,9003.0
387,parkingArea_8915752_0_467,21869.0,29238.0,7369.0
388,parkingArea_8915752_0_467,21992.0,31189.0,9197.0
389,parkingArea_-225518512#1_0_517,21713.0,27573.0,5860.0
390,parkingArea_-8922307_0_63,21975.0,31557.0,9582.0
391,parkingArea_88466052#1_0_438,21752.0,26546.0,4794.0
392,parkingArea_8916867#2_0_325,21923.0,26435.0,4512.0
393,parkingArea_287958607#2_0_327,22195.0,26674.0,4479.0
394,parkingArea_254971068_0_335,21845.0,23244.0,1399.0
395,parkingArea_254299142#3_0_508,21970.0,28692.0,6722.0
397,parkingArea_91181771#5_0_513,21930.0,23673.0,1743.0
398,parkingArea_364480068#1_0_472,21887.0,26631.0,4744.0
399,parkingArea_88463829#0_0_44,21973.0,28859.0,6886.0
400,parkingArea_27397937_0_384,21974.0,24603.0,2629.0
401,parkingArea_364480068#1_0_472,21951.0,29125.0,7174.0
404,parkingArea_224316514#0_0_570,21670.0,25783.0,4113.0
405,parkingArea_8919179#0_0_356,21772.0,30115.0,8343.0
406,parkingArea_111049100#0_0_64,21903.0,27286.0,5383.0
407,parkingArea_123741465_0_169,21984.0,28398.0,6414.0
408,parkingArea_-88466055#1_0_464,22152.0,27760.0,5608.0
409,parkingArea_111319423_0_83,22018.0,28883.0,6865.0
410,parkingArea_8918460#0_0_56,21914.0,27239.0,5325.0
411,parkingArea_8922307_0_62,22020.0,29799.0,7779.0
412,parkingArea_283537552#1_0_458,22114.0,27079.0,4965.0
413,parkingArea_35675861#0_0_89,22018.0,29039.0,7021.0
414,parkingArea_8915752_0_467,22153.0,27341.0,5188.0
415,parkingArea_123741465_0_169,21825.0,25562.0,3737.0
416,parkingArea_8922560#1_0_298,22124.0,30202.0,8078.0
417,parkingArea_359898620#0_0_308,21978.0,24136.0,2158.0
418,parkingArea_256787755#0_0_876,21881.0,31294.0,9413.0
419,parkingArea_-133781759#1_0_681,22150.0,28392.0,6242.0
420,parkingArea_8916048_0_956,21977.0,29317.0,7340.0
421,parkingArea_123741465_0_169,22183.0,29167.0,6984.0
422,parkingArea_-122498865_0_730,21898.0,27199.0,5301.0
423,parkingArea_88572905_0_78,22295.0,28332.0,6037.0
424,parkingArea_123741465_0_169,22167.0,29630.0,7463.0
425,parkingArea_-254971064#1_0_426,22063.0,25455.0,3392.0
426,parkingArea_120256350#8_0_45,22229.0,24948.0,2719.0
427,parkingArea_364480601#1_0_451,22130.0,31742.0,9612.0
428,parkingArea_27397692_0_57,22163.0,30369.0,8206.0
429,parkingArea_8919338_0_468,22314.0,27975.0,5661.0
430,parkingArea_88463829#0_0_44,22202.0,25136.0,2934.0
431,parkingArea_88463829#0_0_44,22242.0,26847.0,4605.0
432,parkingArea_8919328#1_0_378,22014.0,30931.0,8917.0
433,parkingArea_364480601#1_0_451,22252.0,24015.0,1763.0
436,parkingArea_-p4#0_0_102,21962.0,31863.0,9901.0
437,parkingArea_225432462#0_0_60,22050.0,29245.0,7195.0
438,parkingArea_225432457_0_400,21890.0,26945.0,5055.0
439,parkingArea_27397692_0_57,22188.0,28181.0,5993.0
440,parkingArea_27397691_0_443,21891.0,29154.0,7263.0
441,parkingArea_88463829#0_0_44,22030.0,32595.0,10565.0
442,parkingArea_364480068#1_0_472,22133.0,24730.0,2597.0
443,parkingArea_35675861#0_0_89,22269.0,30830.0,8561.0
444,parkingArea_364480601#0_0_449,22191.0,28969.0,6778.0
445,parkingArea_8922858#0_0_539,21937.0,25652.0,3715.0
446,parkingArea_91181771#0_0_77,22338.0,23679.0,1341.0
447,parkingArea_-35675861#0_0_462,22346.0,27274.0,4928.0
448,parkingArea_123741465_0_169,22158.0,28526.0,6368.0
449,parkingArea_-254971064#1_0_426,22152.0,25822.0,3670.0
450,parkingArea_91181771#3_3_519,22062.0,25862.0,3800.0
451,parkingArea_-35675861#0_0_462,22075.0,30539.0,8464.0
452,parkingArea_364480601#0_0_449,22218.0,28275.0,6057.0
453,parkingArea_-8916922#4_0_52,22071.0,31178.0,9107.0
