CO,CO2,HC,FUEL
92298.669594,2609916.703149,480.626143,832470.039783
72874.293186,3424406.493774,416.180783,1092236.558015
103310.89021,3306234.54215,545.788531,1054566.381742
13173.521683,814167.074622,78.551822,259685.602284
100405.424104,2663790.676671,518.796661,849659.026131
120110.038185,4280645.810495,649.415526,1365356.573183
125966.031068,3811546.671072,662.498016,1215742.678486
65488.189165,2109493.939515,346.477644,672853.285
81220.534436,3407747.470343,447.34129,1086932.099613
107338.133741,3295697.796835,564.454747,1051209.092577
137702.136737,4674561.24315,732.830734,1491009.755059
73890.682927,2523559.317626,394.530226,804922.140774
103165.656961,2888275.221956,536.317339,921258.630606
96106.480595,3991868.523641,530.008559,1273245.137981
19284.883164,1148033.063467,113.375873,366173.305586
31495.879887,2424380.569342,197.331865,773267.879154
98807.58082,2928260.064552,517.520286,934011.266154
48513.099198,2864346.185645,289.956148,913598.777267
11670.416019,851171.875765,72.259779,271487.641301
41877.658522,1808811.163235,232.491339,576935.791334
125600.521165,4549084.086029,677.164846,1450982.967196
103490.301878,3288927.841827,547.528452,1049045.730655
161673.846866,5336838.392531,858.064106,1702252.938699
98930.495224,3074891.525864,521.375309,980779.66166
47516.658678,2199650.529693,268.071592,701594.156829
48546.954048,1382863.148377,253.14938,441083.92147
30626.699203,1556108.632572,174.973046,496334.311276
61971.998737,1807884.707187,323.186574,576650.006394
86160.103941,3554303.453597,474.492733,1133678.057941
54569.726477,2862870.330226,318.952805,913127.749177
66369.797898,2275251.213719,354.640508,725720.432182
69899.25651,2428036.733715,374.580848,774448.984978
92228.447806,2898605.164722,485.842222,924546.994898
49460.815022,2878857.371221,295.678108,918226.190395
50991.899507,2156112.27294,281.824391,687711.881219
40245.633095,1977705.26079,227.91184,630805.182146
52293.032708,2034682.047978,285.020383,648984.490816
15087.69439,1135028.749493,95.676929,362019.075734
90844.285762,3905631.621109,507.792846,1245728.773014
50564.539738,2856128.8253,298.981551,910978.001942
60002.005514,3287482.538345,348.998823,1048565.957007
41117.565334,2059325.362707,234.557612,656838.342809
60922.805665,2251170.30084,329.48007,718034.939575
117400.574026,3004714.021557,604.157479,958402.038969
67021.747619,2071606.162468,353.177864,660766.896948
74259.868927,2631297.052409,398.817292,839284.813413
23970.361531,961514.619678,131.314327,306685.513107
97025.189492,3033255.129422,512.398503,967494.107907
58714.786737,2299085.105275,319.921725,733316.136589
67990.006766,2316896.194333,361.838578,739003.182965
56991.63194,2245948.468035,311.494714,716368.047438
109484.966761,2935657.109184,566.190051,936373.216302
144274.321544,3938083.713687,749.119807,1256107.686246
78667.415057,2784794.846558,422.233752,888244.361206
30436.141447,1674388.982283,178.281879,534056.095035
52133.827187,1824608.435683,279.416525,581981.800151
86383.226244,2374550.349711,448.139282,757400.179215
86445.204847,3098495.098638,465.190405,988301.53052
77467.514698,2297900.322168,405.733324,732948.446159
34473.11691,1253432.014812,185.733035,399797.627304
98246.636369,2874114.276381,513.838209,916738.176585
134093.010079,4210240.996607,707.193936,1342913.353813
76776.242723,2312824.974494,402.965933,737708.955668
97099.471299,2631600.611506,503.042327,839390.256627
89517.034271,2617617.683349,468.153785,834927.164843
127332.564135,3271057.014864,655.501945,1043357.609644
114031.300063,2915216.022536,586.539742,929857.273638
62460.421467,2426717.312203,341.145498,774023.860487
56488.577046,2297659.238191,311.017489,732858.638511
99964.257026,3004133.285307,522.603737,958209.449877
43426.618215,2735443.057748,264.295036,872481.621959
44048.407164,2601593.929828,266.243837,829787.561123
75568.516587,2325305.900396,397.669299,741689.388608
51604.108831,1875841.984067,278.74817,598319.361478
85886.110053,2693612.494924,453.023559,859165.983259
78644.591233,2740559.857881,421.420514,874131.607317
64531.450105,2222769.558871,344.514509,708980.390446
106064.199388,3361833.442486,560.482135,1072302.974987
67534.034604,2402716.604522,362.783966,766376.666046
107151.13828,2800768.317869,553.097048,893348.274683
130728.122472,3619480.978182,678.387147,1154489.911579
37527.176391,2161885.806306,221.131818,689545.519053
135250.619116,3410581.101246,694.978683,1087861.465351
93885.459911,2606861.845837,487.921267,831498.013367
114051.865663,4459050.001362,626.363817,1422255.525126
85269.510712,2736617.677009,451.513198,872880.781515
42832.856427,2578109.751297,257.183689,822301.260213
78953.409944,2291779.925882,412.195379,730995.73266
89827.535195,2932048.879128,477.091288,935212.686401
66584.267468,2428130.939847,358.866709,774477.666985
35491.317772,1540799.00148,196.892903,491454.659253
94365.792932,2570716.934707,489.219047,819970.492591
27210.146067,1242184.403017,152.084294,396206.250751
99222.431003,3208745.973622,527.251152,1023466.631354
69960.372426,2489950.559027,375.67042,794196.902104
106649.313685,3355219.947976,563.491022,1070191.240449
86524.592641,2759375.500876,457.352135,880139.511417
56722.905322,2084844.802541,306.428813,664985.660151
115853.39587,3165100.988564,600.907357,1009557.61494
103686.104262,3182931.804576,545.302914,1015242.556106
74470.592733,2281845.172921,391.952094,727825.539955
48315.887854,2088356.796542,269.458242,666096.521592
81964.961982,2837149.526514,438.277128,904940.862297
149898.599427,4156613.276417,778.717848,1325816.004784
77864.420514,2509512.925756,412.643209,800438.318835
89631.097543,2720693.141167,471.064471,867803.413646
99068.228291,3138418.954154,521.863039,1001039.880993
82499.05151,2979915.294985,445.811012,950473.958553
90566.98956,2867724.122008,478.512314,914700.721617
82153.272094,2849010.30775,440.96896,908721.494212
121545.615822,3076755.64734,624.567542,981383.191041
107231.041803,2784509.09664,551.986261,888168.010043
90234.357341,2856512.466166,476.964078,911122.614015
58159.275877,2051304.528771,312.08584,654287.596899
32029.526681,1246599.610637,174.495203,397617.288498
97778.834045,2977284.198957,514.20218,949645.111878
113498.329244,3028981.359501,586.966053,966139.391213
101196.688183,3930318.416246,556.944288,1253608.747358
64104.368242,2312457.318871,345.093466,737585.006901
99255.783175,2990942.62103,520.854596,954005.045226
60209.32985,3090381.1552,350.465093,985694.254923
93681.043292,2956609.371703,494.783971,943051.183027
134935.42288,3692929.23226,698.968119,1177914.671554
17125.609419,755412.157387,95.224784,240947.185744
35049.231462,1271591.084264,188.803392,405590.133435
39258.894828,1536994.812203,213.959464,490243.119227
72958.822212,2858007.077258,399.003572,911588.356975
82005.856241,2761982.188267,437.54606,880965.434955
81103.64073,3542652.326525,454.399753,1129956.472812
100788.064865,3094788.235262,530.891172,987122.668523
98185.414062,3978443.134144,545.129192,1268954.021514
75642.406162,3367626.183064,428.261916,1074125.629013
90661.331869,3038286.173945,483.339907,969096.696505
51621.179636,2988144.093793,307.931303,953083.029721
111369.468837,3607087.394788,590.360173,1150525.392262
95622.279895,3202574.929257,509.247243,1021499.961114
72230.488568,3334970.490287,412.288221,1063707.69401
121205.018991,3471026.513581,632.239309,1107135.686365
133742.095959,3537980.191118,690.955138,1128495.398207
112444.652333,3396657.632456,590.667275,1083411.40132
82812.794516,2502682.027429,434.873384,798264.524499
34742.68802,1471374.246202,191.776412,469311.549709
94125.994062,3013180.801961,498.38092,961093.561001
86247.677605,2272417.367326,445.478994,724823.133754
75944.254258,3366101.562027,425.91951,1073643.817831
79393.286056,2288941.304818,414.47356,730091.898969
86294.411177,2675259.326987,454.700716,853311.450854
122047.671436,3692260.340085,641.226384,1177697.965507
88969.049046,2932932.492295,472.864048,935496.035387
52894.497368,1946852.044926,285.520466,620972.381931
106646.652617,3153917.643517,558.420664,1005988.607823
62153.470431,3126152.310949,360.335359,997104.974288
24436.886507,1446707.457675,145.276998,461434.531541
104572.352892,3280248.337821,551.904938,1046280.698031
57829.815527,2039982.307967,310.033235,650679.4735
48282.988122,2760013.269664,287.053921,880320.865342
90320.716361,3091739.068682,483.149218,986142.652058
118613.674021,3221698.46435,614.740277,1027611.194557
73254.500305,2652595.151702,394.421342,846074.737432
93626.475398,2831066.774452,491.671288,903009.738112
79321.112939,2553490.823311,420.169271,814469.962662
124619.606904,3687250.463967,652.801304,1176100.45879
49373.03873,2052347.823717,272.011298,654617.778194
141141.945171,4097983.216819,738.385918,1307108.961941
137469.96679,3392415.267906,704.781561,1082067.91556
92032.230162,2760742.486611,482.907708,880577.952536
51557.552484,1588698.455503,271.074027,506737.186663
105245.946404,4433884.637214,582.772843,1414227.937108
123262.44018,3189218.627038,635.10944,1017253.740645
46898.654268,1698871.254517,252.644616,541875.969364
83860.883932,3210702.950091,456.780524,1024083.511324
87857.040803,2464580.032146,456.820798,786116.483662
56339.154692,1786732.400764,297.758844,569902.384762
76457.138,1982209.460168,394.092349,632257.715945
48175.541287,1653990.128014,257.444934,527561.612359
47060.449757,1868659.299668,257.278637,596029.009002
82491.617002,2514461.036393,433.323541,802021.600072
55881.173246,1879582.379141,297.691166,599517.611292
47217.681156,2804437.978377,283.94607,894489.403232
72166.588422,2410378.696197,383.93689,768820.489505
91501.746921,2748927.320502,479.854183,876808.707728
24542.446308,648969.822503,126.866853,206998.617401
58567.042126,2173202.350144,316.960378,693164.416346
55968.244237,1850281.064882,296.873204,590171.820128
63580.493246,1794311.110526,331.15974,572321.670863
84170.621869,2605094.727812,442.163665,830927.633997
74841.14298,2287406.40673,393.618875,729598.640882
45962.551561,1738728.593779,249.075719,554587.170413
45831.379009,2794678.034379,278.329488,891373.693711
87471.551269,2527110.261932,456.960964,806057.150544
127645.960588,3629581.50818,664.224741,1157707.29867
131355.560462,4083912.000311,693.034111,1302613.727062
83703.831205,2585784.779051,440.517107,824771.494701
70608.943041,2014324.191892,368.024252,642499.415515
104504.855497,3127976.186321,548.015227,997713.513185
91038.725902,2930318.561286,482.010818,934659.12746
92808.665502,2769409.900596,486.566791,883343.278452
84759.931256,2582465.597358,445.4539,823714.85907
39049.924475,1506600.09795,212.155112,480546.426162
61487.742182,2344613.144859,334.24149,747837.218537
60389.717615,2298927.3812,327.325562,733266.398878
34194.030628,1580255.046292,192.847069,504033.709772
112082.088787,3206124.153035,584.091814,1022642.977671
90933.573671,2685888.844004,476.257388,856702.452672
39671.123595,2683270.199154,246.325595,855839.40949
73171.361506,2590326.388667,392.931043,826216.573632
100928.535438,3216362.843319,534.101549,1025899.188314
89029.366731,2481307.191788,462.465924,791452.524432
115787.795043,3298287.375407,603.575345,1052036.838205
116168.057291,3100725.196016,600.262465,989023.331205
58923.467194,1985517.79519,314.937451,633302.465742
32377.128965,1171082.553809,173.354642,373530.167931
97539.585251,2626938.675516,504.797476,837904.064082
50305.795494,2886715.937539,300.741559,920730.315954
88518.741718,3129492.413188,476.762537,998184.129181
129514.031479,3610617.765434,673.48846,1151659.847319
74341.415373,2344965.033198,392.423786,747959.908922
125440.745058,3220535.784314,645.776206,1027240.80575
34009.226295,1307033.527289,183.585876,416893.553822
51507.560252,2255590.160247,286.526932,719442.753819
125778.146265,3604381.79983,656.007332,1149671.91707
127432.47241,3259224.465852,656.036985,1039581.552371
120577.826063,3128601.221339,621.545537,997918.348943
85892.588947,2809717.192348,455.887938,896193.575479
87551.323197,3631321.33978,486.941099,1158239.38024
34688.137834,2410518.144813,214.647923,768845.12897
56543.09665,1711444.951438,296.95897,545889.972747
174540.088971,4280306.64124,893.907327,1365278.115386
41029.22177,1666070.393884,225.159968,531409.613718
26552.731015,1080955.298261,145.368614,344780.718303
72325.929108,3399309.684196,412.40831,1084233.101444
52018.523487,1415391.460694,269.779771,451460.28222
42640.468912,1735626.845059,233.331348,553595.976074
32253.959873,1309358.910688,176.740461,417635.439434
56358.411611,2080089.556968,304.546737,663468.470702
50922.831234,1574728.669821,268.230837,502281.826607
80497.053147,2757851.335591,430.804796,879647.556172
60364.808021,1935077.746655,319.172047,617221.034156
127165.592348,3420009.005686,657.984032,1090867.168928
53895.766229,1839041.177769,287.793987,586585.245931
10727.323141,546595.772456,61.330108,174341.971483
91122.903147,2909123.291324,482.342303,927901.927622
83104.614472,2885415.103821,445.788763,920332.461405
116004.876421,3454732.358212,608.420787,1101934.698489
74664.886975,2164641.673014,389.217875,690444.99587
73224.654055,2138438.362052,382.916075,682085.956474
134204.558511,4029893.939163,704.401048,1285389.448278
155219.785196,5305040.021022,831.989145,1692103.395443
59847.636326,1996553.741055,318.541728,636826.146286
113358.449637,3454736.971772,596.367838,1101933.279159
113804.656284,3016740.310608,588.041086,962236.118952
100103.883825,4040362.856552,554.534207,1288705.478309
101169.237695,4214128.450262,560.669325,1344134.899623
130799.649328,3756358.107945,682.833754,1198143.859071
80902.719084,2598298.331177,428.139266,828762.267932
119079.368096,3535232.314588,623.714958,1127615.262302
101006.937728,2797607.190967,524.424811,892341.201316
109923.910766,2950305.003331,568.680107,941044.90976
91060.57958,3105746.083054,487.023522,990612.641199
78870.972712,1994660.930462,405.24257,636230.939038
66560.308073,2455597.524348,360.540724,783237.777965
69203.519553,2409013.702319,370.504796,768385.817751
71226.243643,2466007.107753,381.220741,786563.73883
61397.198645,2457164.409741,336.631292,783736.797207
97875.517326,2864529.023352,511.750393,913684.784752
48078.220817,2011761.106652,265.517482,641671.271092
112774.38089,3161853.914196,586.700681,1008521.345432
110390.07182,3221034.47105,576.984783,1027396.953002
98346.199988,2970928.287391,516.603432,947619.036403
74882.055739,3461626.573947,423.515182,1104112.031345
81351.266531,3579515.388664,452.692645,1141717.79642
31253.771043,2434184.815145,198.983882,776393.131329
124062.861472,3629963.672846,649.150837,1157827.84671
61167.295172,2216230.46049,329.113825,706890.317749
83102.673752,2656765.653614,440.046297,847409.556649
106136.080681,3478715.314817,562.506932,1109580.683485
72428.714804,2437328.966951,385.470828,777413.984458
53416.111388,2407492.125224,298.586242,767888.480347
62471.924108,2043229.44131,331.806784,651714.088939
47867.236066,1854947.555954,261.542362,591653.057549
82284.012477,2317432.431468,428.265899,739179.945978
64683.597961,3091379.35884,372.014881,986012.404512
64174.375638,1580445.054307,328.949259,504109.64711
63245.368797,2454217.683351,344.19022,782798.11698
94631.957676,2969007.750676,499.867526,947003.67429
115753.671305,4387652.465977,633.933975,1399479.923353
43962.832239,2674388.702789,262.421351,853010.883967
74288.73206,2453603.191315,394.949628,782608.039624
89276.969856,2535713.384543,465.088963,808804.484609
35654.653389,1557269.372353,198.172208,496706.627662
114798.843127,3430581.223,601.982277,1094232.861018
23352.470511,1326813.552872,135.934659,423197.19708
63938.468465,2343213.918094,345.212483,747395.893157
91275.647191,2642951.070117,476.572385,843009.182732
120159.29754,3091844.457244,618.722893,986194.7864
81300.083199,2582793.670031,431.162463,823812.943282
39664.530291,2458181.192318,237.615214,784049.475495
144447.666203,4026784.028581,750.337037,1284406.564878
47862.803372,1913692.184923,262.26908,610390.965754
73099.680028,2124470.692841,381.717648,677632.657424
97433.703652,3093951.450591,515.317248,986854.002868
128314.911691,3217289.983387,658.529183,1026210.02191
61747.698608,2580829.743483,341.146137,823179.522495
98072.469583,2900147.353606,513.346438,925045.140697
83951.849482,2755820.686369,446.392058,879002.265032
42762.540849,1819490.767237,235.661,580343.924305
99698.172199,2628325.968787,514.938002,838346.02867
68581.20689,2496918.399631,369.411592,796419.263267
85256.066407,3109811.715616,461.155236,991905.365417
74181.675098,2542465.761271,396.006147,810950.903379
114805.280262,3321967.327663,599.08612,1059593.021563
85496.202135,2646947.2972,450.528122,844279.241576
66649.849508,2303696.130868,356.421818,734794.093594
68054.956539,2402947.384019,366.718148,766442.788133
91680.70877,3755020.103471,509.471858,1197693.723841
86734.008321,2857738.112463,461.018197,911512.68005
110303.342807,3149621.080798,574.832874,1004618.281955
97289.76122,4011011.972515,537.174603,1279352.061171
24215.046939,2191895.675828,158.063712,699113.890878
46161.700952,2651991.527619,277.031308,845862.428654
46764.515484,2156997.363823,262.727495,687992.841987
103665.227069,3286082.370242,548.204892,1048137.466243
36828.484411,1496847.985339,202.027789,477436.10369
70252.770883,2546449.063875,378.848612,812218.350121
94304.265405,3236192.950437,504.857662,1032219.975872
53683.124271,2921140.738368,317.269005,931710.847864
75543.384108,2505338.110385,401.334864,799110.068454
57571.613549,1663212.132931,300.535886,530506.207387
134554.406383,3526549.945087,694.331023,1124849.765194
3553.465057,188158.990668,20.553573,60014.566204
77463.892657,2590826.61337,414.460528,826369.185111
76044.154495,2088009.560939,394.16245,666004.763126
105017.220331,3947474.284561,572.522188,1259085.652831
74173.19626,2387811.16379,392.539784,761626.107675
48155.552484,1670783.53804,257.628408,532916.695231
67581.536494,2321158.828865,361.079762,740362.736092
150477.046938,3605823.64318,768.799031,1150141.283668
79462.101101,2600315.286395,421.78184,829404.064016
82212.801259,2942023.079272,441.962901,938392.454696
72990.703628,2380490.24269,387.531455,759287.569164
147948.847263,4800076.160766,787.982714,1531040.23215
119016.020876,4410718.687716,646.81219,1406843.263689
92737.30602,2567949.895133,481.668238,819087.28335
87178.667132,2780033.325791,460.56184,886726.970841
108216.945333,4103032.271315,592.184947,1308699.339199
71556.897713,2427877.575575,381.282516,774399.475326
52470.04683,1344239.679513,270.130068,428767.132346
74409.893514,2111528.183037,387.352682,673503.132469
45221.313481,1861505.770815,248.328214,593746.38206
83192.698917,2568338.564372,437.880028,819207.698327
96661.52907,2934855.456088,507.76655,936114.926621
55233.207275,1382473.953991,283.602758,440963.160688
52213.212402,1605845.524051,274.955644,512206.368722
108803.397445,3263089.134745,570.22669,1040812.051809
81203.749422,2631325.79947,430.501652,839296.260601
72576.446398,2129748.397637,379.476781,679313.723091
61932.927628,3149595.300648,360.897195,1004578.115246
20002.074353,1006289.000863,114.23596,320964.364649
80278.530787,2864859.328659,432.882355,913776.639037
43737.835411,2718497.66041,264.932855,867077.380548
50048.652607,2846902.888795,294.93948,908036.942931
80502.311626,2233547.193099,418.265627,712423.618085
87891.59987,2658349.634219,461.315192,847919.952082
60736.46919,1924879.591732,320.945235,613966.390082
44942.758751,1430804.978438,237.654487,456374.028319
81790.337319,2453647.873096,429.259267,782625.082603
85774.932195,3017531.737033,460.358608,962474.790839
156996.031009,4333197.62879,815.316667,1382137.226389
76040.399448,2484946.762947,403.47471,792607.096317
81809.881413,3477880.270031,458.654668,1109292.88865
94749.54837,2611975.20004,491.496046,833127.403193
30981.702708,2371679.938898,195.932842,756457.888588
106629.191567,3022662.724488,555.664653,964119.233451
74324.750927,2348204.101862,392.563833,748992.043347
62994.010789,2357233.429148,340.981198,751868.576573
87723.787342,3359170.367125,477.986272,1071438.020709
94611.581395,3118358.251298,502.638595,994638.890614
125785.424115,3590517.974625,655.576208,1145247.322055
106065.952955,3130734.620716,555.043061,998589.885085
57105.383053,1389872.710751,292.378493,443323.238333
65732.571541,2370383.115678,354.003443,756059.23337
92907.767162,2621256.240756,483.669925,836088.557568
157634.386688,4578436.052744,822.559407,1460356.301971
81353.542713,2342694.13625,424.492937,747237.530972
105482.565051,2966692.51265,548.228069,946274.555805
56081.547531,2169490.883817,304.997868,691984.161249
38982.916195,1361966.455445,208.672387,434417.375661
86353.791969,2635649.655861,454.304664,840675.782052
69941.592195,2681798.053577,381.452841,855385.209813
54946.265619,2458676.172556,307.567386,784213.10077
81495.527454,2854511.050729,438.409516,910475.389059
118924.012336,2952893.239751,609.971665,941874.728575
73027.822442,1840695.56855,375.27016,587119.427083
96346.396845,3409631.974764,517.696244,1087541.112784
52840.642522,2287608.88334,293.209579,729655.381606
76464.74829,2868766.251303,414.732204,915023.520005
80925.009506,2410135.985351,424.030608,768748.636615
101475.066075,3294440.589132,540.124313,1050799.936411
80077.878377,2517905.496938,422.049661,803118.742686
113427.06514,3133569.217676,588.877233,999501.22558
10987.241474,401968.429864,59.304594,128212.666991
86802.820254,2872828.550237,461.378558,916324.145683
42082.140302,2691862.875008,254.974232,858583.810638
34340.125409,2515137.52106,213.655545,802213.995021
126338.57902,3838399.679903,665.641256,1224304.694996
154775.761949,3997649.955649,797.538685,1275113.838814
22572.63776,909095.524846,123.45216,289967.05614
115909.825334,3168987.257106,600.964302,1010798.673676
92930.152616,4194158.921198,524.93447,1337757.91606
94586.975252,2859709.669558,496.798969,912144.598792
118552.955899,2984184.6124,608.374929,951858.176577
105834.409893,3967319.688065,577.6545,1265413.815674
65881.303419,2293380.761652,353.527478,731498.314066
61716.302035,3411443.906459,364.527499,1088098.480252
91352.399961,2839893.255753,481.571315,905823.254932
60821.664352,2337848.33225,331.615433,745678.876553
115523.792778,3712373.776832,610.900562,1184108.1235
44337.579599,1595292.159989,238.43808,508838.705232
55161.06188,2156353.158525,300.566576,687790.40371
9340.944284,557148.051315,55.282744,177706.985453
102304.433275,2951138.005554,533.608628,941309.158047
74690.774263,2556071.819172,398.916581,815290.355604
35404.195598,2479554.855209,222.139198,790863.249327
62735.692302,2434770.837335,341.64048,776595.330379
37650.640302,2495627.213162,232.636209,795989.959873
82165.002994,2845460.231726,439.32446,907592.149615
68416.046164,2378109.38942,366.595966,758525.149568
63457.160304,1907912.824817,332.885338,608555.831208
129676.182411,3284398.931054,666.527127,1047614.203593
