vecID,parkingID,started,ended,duration
400,parkingArea_27397937_0_384,21973.0,22073.0,100.0
401,parkingArea_364480068#1_0_472,21950.0,22050.0,100.0
402,parkingArea_-35675861#1_0_460,21931.0,22031.0,100.0
403,parkingArea_28518571#0_0_827,21925.0,22025.0,100.0
404,parkingArea_224316514#0_0_570,21668.0,21768.0,100.0
405,parkingArea_224199018#1_0_319,21767.0,21867.0,100.0
406,parkingArea_111049100#0_0_64,21905.0,22005.0,100.0
407,parkingArea_8916215_0_789,22017.0,22117.0,100.0
408,parkingArea_-88466055#1_0_464,22150.0,22250.0,100.0
409,parkingArea_111319423_0_83,21990.0,22090.0,100.0
410,parkingArea_8918460#0_0_56,22098.0,22198.0,100.0
411,parkingArea_283537552#1_0_458,21976.0,22076.0,100.0
412,parkingArea_283537552#1_0_458,21925.0,22025.0,100.0
413,parkingArea_8918460#0_0_56,22116.0,22216.0,100.0
414,parkingArea_8915752_0_467,22143.0,22243.0,100.0
415,parkingArea_8916215_0_789,21834.0,21934.0,100.0
416,parkingArea_262943781_0_356,22118.0,22218.0,100.0
417,parkingArea_283516316#2_0_41,21972.0,22072.0,100.0
418,parkingArea_256787755#0_0_876,21882.0,21982.0,100.0
419,parkingArea_-133781759#1_0_681,22094.0,22194.0,100.0
420,parkingArea_8916048_0_956,22046.0,22146.0,100.0
421,parkingArea_8916215_0_789,22303.0,22403.0,100.0
422,parkingArea_-122498865_0_730,21896.0,21996.0,100.0
423,parkingArea_-88597577#2_0_514,22331.0,22431.0,100.0
424,parkingArea_254299118#0_0_1350,22168.0,22268.0,100.0
425,parkingArea_-254971064#1_0_426,22062.0,22162.0,100.0
426,parkingArea_120256350#8_0_45,22226.0,22326.0,100.0
427,parkingArea_364480601#1_0_451,22041.0,22141.0,100.0
428,parkingArea_27397692_0_57,22164.0,22264.0,100.0
429,parkingArea_8919338_0_468,22219.0,22319.0,100.0
430,parkingArea_8916922#3_0_423,22153.0,22253.0,100.0
431,parkingArea_88466052#1_0_438,22387.0,22487.0,100.0
432,parkingArea_8919328#1_0_378,22012.0,22112.0,100.0
433,parkingArea_364480601#1_0_451,22149.0,22249.0,100.0
434,parkingArea_35675861#1_0_461,21927.0,22027.0,100.0
435,parkingArea_35675861#1_0_461,22105.0,22205.0,100.0
436,parkingArea_-p4#0_0_102,22057.0,22157.0,100.0
437,parkingArea_225432462#0_0_60,22050.0,22150.0,100.0
438,parkingArea_225432457_0_400,21969.0,22069.0,100.0
439,parkingArea_27397692_0_57,22153.0,22254.0,101.0
440,parkingArea_27397691_0_443,21888.0,21988.0,100.0
441,parkingArea_24335490#0_0_439,22011.0,22111.0,100.0
442,parkingArea_364480068#1_0_472,22139.0,22239.0,100.0
443,parkingArea_8918460#0_0_56,22295.0,22395.0,100.0
444,parkingArea_364480601#0_0_449,22099.0,22199.0,100.0
445,parkingArea_8922858#0_0_539,21941.0,22041.0,100.0
446,parkingArea_91181771#0_0_77,22066.0,22166.0,100.0
447,parkingArea_283537552#1_0_458,22158.0,22258.0,100.0
448,parkingArea_8916215_0_789,22177.0,22277.0,100.0
449,parkingArea_-254971064#1_0_426,22150.0,22250.0,100.0
450,parkingArea_91181771#3_3_519,22171.0,22271.0,100.0
451,parkingArea_-35675861#1_0_460,22067.0,22167.0,100.0
452,parkingArea_8922307_0_62,22201.0,22301.0,100.0
453,parkingArea_-8916922#4_0_52,22070.0,22170.0,100.0
454,parkingArea_242896157#1_0_435,22239.0,22339.0,100.0
