CO,CO2,HC,FUEL
94231.033043,2946767.003802,497.483838,939910.372774
72707.339003,3119349.074067,406.511315,994941.720372
42880.240414,1528212.594919,230.486025,487441.931779
105811.944489,2821383.9693,547.098059,899924.093122
158008.191173,5069897.078535,840.429241,1617102.877034
86127.366318,3109260.699463,465.090235,991730.420717
38452.834247,1391584.322091,206.976573,443861.275417
73228.232206,1933683.02561,377.929882,616780.477932
71451.793026,2362008.44635,379.163797,753393.79505
64833.499999,2211165.746785,346.590469,705277.329542
69383.543578,2243817.636261,367.708801,715695.893557
46497.560154,2689322.024181,274.335014,857775.253112
98719.897837,2790753.811432,513.860179,890154.299917
49843.196199,2804711.186111,295.610167,894577.125806
189119.214842,4215687.858012,958.783864,1344673.796613
44790.258247,1682239.317319,242.658978,536569.720145
89480.869198,2760835.469754,471.219713,880605.943939
120762.76541,4238164.064459,651.722481,1351805.312677
88892.432177,2292669.135122,457.814162,731284.498014
127397.926105,3350150.90636,657.14156,1068582.606766
86900.94258,2638768.476182,456.207811,841672.040137
112041.764671,3026858.62478,580.19753,965464.384086
64341.377934,2290923.052554,346.143233,730716.132741
106215.488948,2799732.931547,548.379231,893018.077081
52079.720994,1734201.518011,276.505267,553146.911439
93165.656997,3993810.432482,520.863367,1273857.916442
79180.598486,2324518.737651,414.532905,741437.771092
117566.340936,3329168.806113,611.684066,1061888.956844
35650.742212,1334580.851978,192.931123,425681.355314
57643.695988,2947948.457677,334.202951,940266.749143
15442.605792,848336.810363,89.610818,270584.88189
33274.834709,1639606.418936,190.024286,522964.273285
32927.137907,2381142.001896,203.489555,759476.373443
80782.073847,3462998.375912,454.122031,1104546.853399
84282.42946,2830713.337528,449.020503,902891.853099
66044.601539,3157492.245793,379.104405,1007100.933831
39144.317793,1231087.467202,206.824295,392671.346566
54365.186224,1643251.94394,285.595892,524138.227761
138515.061678,3691040.282143,716.419315,1177314.808944
68251.623463,1979518.833493,356.572765,631396.815777
58484.575506,3054389.543873,341.899649,974214.635102
104810.564889,3157585.227309,550.217218,1007155.706987
81818.251912,3044191.727334,443.349709,970977.607599
81681.816556,2407076.657659,426.547594,767770.850126
77518.509221,3342226.118598,435.795902,1066025.888674
54335.865999,2405663.492474,303.174147,767305.072406
101650.551213,2922448.415398,530.080391,932158.660718
122504.312121,3748687.609132,645.875245,1195688.771078
100734.491073,4038178.142585,551.18198,1288017.846433
59948.445176,3113220.074691,348.984026,992980.038672
48895.25575,3156655.374198,299.303717,1006829.793592
89638.012448,2773887.38728,472.213139,884769.868806
56982.691212,3113127.585249,333.777929,992950.523069
75356.800223,2411857.237437,398.981714,769292.532577
123212.024047,3442469.993203,641.16063,1098025.564786
75260.029388,2156830.369858,392.488865,687953.162987
98036.934321,2847688.638996,512.402288,908311.330423
77069.917774,2512176.961427,409.195896,801289.553791
91181.604189,2871330.651579,480.410197,915847.166533
81264.885118,2531422.786584,428.615023,807429.71162
58885.212756,1713001.374045,307.413908,546385.41487
136714.562464,4297317.329583,721.593675,1370689.532515
59052.479702,1997930.236809,315.051967,637265.09526
57283.307385,3091367.388115,331.892146,986012.56265
119494.203831,3694559.895208,629.654309,1178429.735902
85204.895492,2662423.172735,448.696205,849217.543977
93648.396259,2772736.137491,490.923757,884401.796352
99286.591196,3386588.948976,528.589607,1080197.663236
80556.945365,3192654.580363,441.283084,1018326.495131
115719.012093,4530222.171515,634.830576,1444954.744324
67705.882717,2643178.071787,369.560603,843067.732073
96052.564942,3877008.610349,532.310116,1236602.970804
70562.676375,2417397.576587,376.948755,771060.043595
88143.584139,2653645.017765,462.677516,846418.249513
97863.546236,3757946.561696,537.013561,1198630.903468
82255.169349,2393559.130815,429.647703,763461.886727
77732.959447,2754804.682437,418.95414,878673.427339
93308.46625,3011630.701649,494.387622,960600.52262
104637.955496,3545157.612185,559.677126,1130770.17273
101871.664158,3128827.686825,536.340858,997980.908469
76924.110285,2799168.272268,415.893728,892822.587115
61754.297862,3116237.233827,356.732686,993943.123361
88896.572884,2591443.625147,464.301078,826580.981441
125515.45142,4175527.161995,672.640436,1331828.840524
133317.739552,4187075.274938,704.5586,1335517.698403
47950.823137,1745209.702959,258.379102,556656.987618
88047.335978,2761171.070051,464.726992,880713.489878
49502.465764,2757105.335821,290.437412,879395.500356
84123.15177,2673048.382253,445.177563,852601.480288
115777.463535,3063787.562242,598.125094,977244.140828
106530.557145,2850180.117244,550.874299,909111.082268
64021.886627,2219989.738748,342.858968,708090.491503
94413.974594,2776401.126201,494.053613,885573.643576
19496.029652,973627.717975,111.125622,310547.595004
57217.471523,1888084.679608,303.880537,602230.145954
63401.690832,1992026.115884,334.602701,635384.251691
107657.087903,3470400.24479,570.46725,1106930.096632
87674.710116,2562280.9203,458.450843,817275.913159
115431.67362,3563856.314922,609.753671,1136735.843368
77350.159145,2349386.682648,406.34138,749371.13327
123400.983331,3357494.816224,639.63386,1070925.275998
97719.717069,3093052.58287,517.629813,986565.855481
84562.254486,2298126.400692,438.278168,733023.41582
89417.91918,2933840.535157,475.003808,935785.867373
68356.921692,3447321.317797,394.724569,1099546.121415
67001.666354,2517931.643202,363.307522,803120.291874
103988.978003,3310492.296995,550.133819,1055924.279608
81149.940256,2283581.956286,422.26284,728383.460409
36049.899371,2586092.333363,222.289035,824847.575013
41113.587164,1748614.277989,226.870311,557736.381038
69461.667838,2605978.840294,375.233772,831203.463685
63528.198339,2363044.213115,344.034141,753718.486487
56661.497297,1792271.934865,299.081241,571669.289819
46455.59478,1331564.885934,242.366969,424722.124871
101626.609027,3010904.926867,531.379545,960370.779324
108187.18344,3022981.459432,562.356244,964226.839012
76551.946441,2490060.081424,405.853276,794236.598822
76614.105943,1953071.056038,393.917065,622965.279168
81240.275505,2105037.149088,418.36948,671437.184498
54410.827858,2906124.029821,319.812651,926922.849382
118081.031285,3649729.100286,623.802925,1164126.140214
42733.636277,2728553.865138,261.357524,870284.014624
154016.277052,4854238.040153,816.377997,1548317.830223
110472.4618,3289788.170341,579.115659,1049325.322419
124803.12561,3632405.334691,652.12025,1158610.079344
75517.98884,3765847.760101,432.134981,1201145.438697
87048.616372,2827112.534138,461.894952,901740.87699
142324.042826,3705194.73808,734.115346,1181830.582884
84722.909572,4101532.022771,486.304485,1308208.880581
53751.042839,2227709.364297,296.522042,710547.894315
15803.946916,1096131.852219,97.190853,349615.671673
43102.068145,2546809.444015,255.08852,812319.495543
122331.722303,3224417.775745,631.656953,1028479.96601
64425.513065,2953102.956291,361.15558,941916.69848
77386.124088,2075726.494911,400.187842,662086.709983
93901.94343,3050147.233307,498.815627,972880.535801
73795.077,3046136.234323,409.753513,971589.699847
79020.299989,3644163.563744,448.749063,1162331.3511
68557.119797,2433549.655768,368.401767,776209.351243
73306.883483,2238266.931065,384.338052,713925.669593
122522.121246,3680702.43275,641.26623,1174008.016516
93792.37019,2905455.245869,493.825597,926733.002601
12142.602505,792309.483359,73.302277,252713.79656
96861.265585,4075540.897294,537.606624,1299929.426336
74638.057887,3103976.382172,413.485587,990040.628587
80749.087088,2555268.905928,425.280463,815036.458214
69004.591959,3184497.122024,393.892091,1015713.450588
74828.90162,3422711.465843,423.898386,1091698.561634
26894.882654,1158362.4706,149.059426,369471.905813
80304.556392,2587459.943916,424.409723,825304.865365
94977.7299,2944708.031531,500.28246,939251.214352
44336.625977,1619823.284767,238.882187,516663.471633
80367.997793,2608996.534379,426.519179,832171.842416
123226.715219,3378526.954706,639.399621,1077633.365305
98146.257422,2834835.214756,512.004578,904214.781031
66490.14016,1822081.237228,344.890913,581181.165752
116685.873367,3074118.91243,602.26147,980538.162413
45064.93364,1263992.738198,234.376704,403168.447876
116311.786941,4478817.939848,635.006559,1428562.704949
99397.472697,3363377.733728,531.005289,1072785.790249
103601.744553,2661294.725986,533.387549,848862.36607
44096.162872,1783557.247184,241.806471,568885.548261
59628.580419,2153197.37519,322.480764,686784.587142
160557.521247,4024254.239365,824.239419,1283604.295568
130650.352773,3676266.169365,679.752253,1172601.661745
81103.352239,2374643.63274,424.039276,757428.229888
82258.566366,3293888.315468,451.215941,1050612.619949
101793.349696,2746187.055195,527.069077,875939.700037
87797.211387,3038776.389349,470.736792,969251.573561
87158.1489,2413318.484748,452.717182,769764.337342
93495.064655,3105433.597643,496.198315,990516.036302
43321.095441,2742865.65147,264.285264,874849.068155
60885.591533,2331290.925822,331.231583,743588.510434
76814.98761,2544919.533644,409.058483,811733.004521
83384.119871,2392043.061401,434.643131,762979.204311
139669.651994,3971403.969507,728.033201,1266737.699796
73161.363335,2475999.983804,389.7908,789754.006926
63411.388109,3159163.028062,367.002731,1007632.42491
60171.557847,3090846.434507,350.413128,985843.183373
62364.819442,2384780.573483,338.907623,760651.857895
56750.434053,2234456.887683,309.828744,712704.765756
98950.15153,3146300.951143,521.511501,1003554.739681
60804.386789,3194266.930801,356.105314,1018826.704335
108946.429258,2900767.294771,563.191697,925246.359294
67374.762613,2416763.61437,362.287651,770851.529666
66235.869239,2572118.268701,362.333694,820398.935656
92099.143385,3468990.07993,498.551738,1106470.795907
84210.727285,3596601.325611,471.252318,1147163.613375
109730.074072,4329984.592738,602.412796,1381091.311083
79724.429426,3589307.954432,448.161876,1144837.676136
59351.299963,2074121.690592,315.977188,661565.379582
69661.024729,2012045.032816,363.54918,641772.365177
113327.201982,3078840.677655,587.361482,982044.140696
116376.952023,2981222.55789,598.956167,950910.153922
91973.758556,3112373.317108,490.973387,992729.283409
40679.925669,1910087.131341,228.986457,609240.638495
158047.731218,4172628.513064,815.990445,1330928.516689
95948.976176,3203875.034698,511.09679,1021914.383932
64335.415422,2541648.391214,352.654843,810679.832821
92926.091661,2587637.584271,483.052132,825366.55545
65777.194327,3446371.78437,381.241046,1099243.131445
63959.993853,3138260.611243,369.841356,1000964.232652
67802.867627,1962717.289023,354.263516,626036.957633
73579.011505,2589632.717975,394.922054,825994.62497
132092.153878,3786123.994863,689.220837,1207635.913901
106963.290443,3073295.170638,558.23456,980271.397633
61234.930832,3381381.236699,359.483532,1078512.293821
145164.289097,3774662.721751,747.892705,1203992.427355
93591.337471,2769223.036837,489.751861,883285.981614
74089.189473,3324220.922628,419.511311,1060282.305431
29630.983874,1088859.658571,159.845047,347305.841676
75739.46054,2371179.235828,399.594264,756320.877845
82163.323671,2536504.45482,431.594068,809050.24038
65246.257484,2214666.662996,348.174768,706396.279994
113753.124295,2983002.392068,586.539122,951478.980742
112748.011605,4188971.333506,612.104576,1336116.349256
74533.140774,2475889.157748,396.401098,789716.296018
108082.691655,2984636.373817,561.394911,951993.91903
108593.903809,2915205.762575,561.92711,929848.551499
113062.243638,2981917.519328,584.096101,951129.314526
78716.192551,2655129.752218,420.490307,846883.155265
43194.036057,2517823.112244,255.302931,803074.377181
90036.68478,2390550.21201,465.110244,762502.226793
63120.797661,1583556.704771,324.133575,505101.544797
78056.661172,2495654.545761,412.962863,796023.468593
67483.895861,3228442.418215,386.972552,1029730.991843
37096.896149,1484270.936072,202.398159,473423.64941
106773.219571,3462345.294365,565.550369,1104357.862566
46486.51944,2118355.77548,260.422233,675667.072709
116452.178548,3967921.708893,623.222042,1265612.952056
102724.811727,3216498.832826,540.759516,1025941.97395
148235.300767,4822200.447789,787.599133,1538098.511605
80189.83343,2590726.634588,424.513718,826345.662149
87177.376523,2913796.002191,464.91614,929390.454118
144079.369071,3789525.974955,743.846419,1208730.430224
116130.491373,3057471.911329,599.354732,975230.814362
124436.896671,3765308.792245,654.940134,1200992.596143
83177.187098,1936552.134524,423.509072,617698.862736
77629.388297,2530453.157688,410.699773,807119.576498
109495.573232,3290025.666325,574.398471,1049401.401153
48053.837319,2834842.832111,289.858848,904183.314942
129899.64605,3742289.935496,677.935244,1193659.820655
92778.081148,3165536.867386,496.449709,1009683.178921
99431.623545,2931523.842374,520.423502,935052.681733
74265.456627,2339293.283981,392.282219,746149.089577
88860.917522,3801096.49437,497.701967,1212387.866232
159616.77255,4049807.140426,820.782331,1291749.371088
43516.393927,1752455.28412,238.335961,558962.976414
45524.990369,2543278.84871,269.276867,811193.081199
103506.69763,2928907.998977,539.208872,934218.049444
22861.3399,1274806.357474,133.301247,406610.647265
61989.583156,2731267.904988,348.98718,871158.150823
48480.752758,2848334.073221,287.894987,908492.001351
119693.244692,3700697.627405,630.477808,1180389.266585
100907.280845,2832693.492407,525.128547,903530.276117
91561.238618,2992658.517839,486.488843,954544.409535
67833.734267,2710246.920306,372.236151,864458.205304
66768.746975,2101450.666828,352.238123,670288.562054
66714.656617,2451714.114626,359.380996,782001.706998
82765.528052,2637228.842224,437.844342,841179.068103
13235.763104,1090523.502107,84.319046,347826.32095
122764.879817,3127244.45841,631.669022,997485.564735
63805.738726,2333725.233609,344.24588,744370.16903
33281.103643,1654824.42206,189.355619,527819.544806
65659.985007,2473963.831672,356.975116,789094.009455
112869.254536,3454715.681471,592.981659,1101926.168859
108041.668405,3053549.38001,562.049239,973972.702497
78237.070001,2188845.796671,406.901796,698165.302764
99414.822987,2926609.959098,519.771451,933485.430173
36009.977873,2509917.567929,220.266883,800550.760626
106251.271343,2921464.486613,551.327692,931847.107033
53352.139485,1315275.927295,273.549011,419529.135406
50518.29859,2892639.120971,301.414271,922620.995944
96899.451153,3285240.116399,516.592821,1047868.072349
72195.073887,2504935.43774,386.651904,798979.903732
69792.84713,2557070.088428,375.456948,815606.933826
112708.142382,2885707.964564,579.871865,920445.019846
55716.79724,2948526.926918,323.065016,940451.534088
104529.564832,3087766.226414,547.370671,984887.844732
127614.776002,3262049.438091,656.743495,1040484.223478
63839.826317,4230116.890688,389.915398,1349215.993735
81027.223678,2380119.32165,424.027245,759171.443475
79951.047745,2135070.295002,413.585797,681013.770901
102497.451416,3586336.46358,549.795283,1143904.004846
63256.163824,2198792.509184,338.853746,701331.712567
31535.15449,1174851.869674,170.653144,374732.897232
74042.819874,2616794.057926,397.530758,834658.772563
74545.332218,1971806.095971,384.966462,628939.782997
57220.099836,2906694.021466,332.765422,927106.0985
97788.989758,4224571.689474,547.32679,1347461.464619
77956.457043,2977383.358477,424.957247,949664.447606
123206.724871,4654093.548961,671.7135,1484467.798183
128571.339582,3333195.009825,662.645744,1063176.891128
101289.773547,3013688.633458,530.563764,961259.075831
82053.34937,2860311.361267,439.858741,912327.042108
83869.417788,3727668.531364,473.623835,1188965.509912
104708.8783,2994721.840657,545.20568,955212.351398
88120.409748,2832055.32768,466.647637,903322.312227
102877.253241,3014892.908265,538.212155,961644.017573
161709.940756,4559551.397165,841.830463,1454338.414205
24341.230906,928924.934185,132.17584,296291.625573
96326.196246,3127188.726647,510.639975,997456.946727
98422.362081,2836936.423743,513.674699,904883.616697
73035.686689,2327932.165609,386.403569,742524.448536
112204.376975,3407541.878767,589.285632,1086885.89879
112801.32272,2810235.483482,578.499219,896373.242763
62959.871503,1624171.944963,324.364963,518056.096842
59614.636792,2175796.307644,321.665203,693995.614601
108795.93637,3168535.683026,568.720568,1010650.395481
62721.992859,1991524.659691,331.354474,635224.987404
67211.175365,2356852.177113,360.242293,751746.89919
67532.067073,2368110.39621,361.772562,755336.881217
53444.347386,2014863.284301,290.093364,642661.507683
72972.965864,2204371.371796,383.012268,703116.748813
74121.4346,2519595.175252,395.495119,803657.418054
103744.139136,2712122.167335,535.310864,865074.696906
90626.511697,2926045.997691,480.625923,933298.676358
71644.12648,3276001.251525,405.822544,1044903.300709
54209.608463,2304712.711171,300.14678,735111.075169
54715.253868,1825935.236945,291.260547,582405.879627
70254.336103,2654803.568162,381.632983,846776.623501
86769.854413,2794699.871799,458.61182,891406.572877
69796.23755,2631929.364965,378.820106,839481.334541
96362.525279,2886920.007307,505.114936,920825.987982
49082.056707,1803319.900869,264.965589,575188.799728
168782.400155,4584853.586868,874.459796,1462411.759315
133928.85947,3601992.130282,693.113868,1148910.963927
62863.712391,2219705.868648,337.333024,708002.57404
107446.749615,3138601.636171,561.791823,1001102.777735
162182.110013,4119699.208379,834.028479,1314046.54456
63726.021872,2092734.29693,338.693715,667503.031079
93728.91599,3208096.629775,501.082629,1023260.885872
94795.165863,2869622.788752,497.840912,915306.946037
96912.703931,2723968.7845,504.334729,868851.056225
95704.244743,2560874.33118,494.359539,816828.510124
90027.718606,2964212.46665,478.835713,945471.26924
90911.492696,2786120.318285,477.805185,888671.410127
157572.558015,5383668.787449,844.885942,1717181.911431
97004.20261,2906379.404212,508.793859,927029.755708
78750.11585,2300547.342508,411.047526,733794.124085
99222.103273,2534117.200651,510.627572,808297.952858
68763.235631,2318222.266246,366.769366,739424.87164
111798.593171,3303730.162083,585.359661,1053771.423207
81489.130878,2583746.732287,428.994866,824118.523081
104824.263755,2876833.138456,543.940596,917609.323165
92952.68306,2621102.760291,483.912142,836040.237551
80363.545302,2422285.95202,421.695088,772622.075141
127696.734205,3247870.149573,656.881254,1035960.820275
93635.104933,2632175.365666,486.524807,839569.8963
89000.950203,3094127.79343,477.367189,986906.020797
74750.189949,3469216.66058,425.64428,1106528.672645
34440.451247,1750410.713761,198.178488,558304.170696
70123.279846,2687920.889379,380.691026,857341.055823
127080.235649,4259833.505207,677.770229,1358720.764562
114253.945448,3745072.417871,607.256838,1194536.79383
86876.950969,2914403.886799,462.505243,929588.913006
79815.356279,2825523.282738,428.387382,901234.563467
63758.21048,2332882.978176,344.582736,744096.884346
80204.969719,3519966.418705,448.922034,1122721.831215
34564.881345,2504502.649174,214.717475,798822.03292
24463.444943,1137252.270776,137.560328,362736.773972
22229.40778,974495.569554,123.731673,310824.695867
71539.925913,3269226.659283,406.574418,1042740.570513
81931.337287,2744933.77839,436.172059,875533.816691
80001.093182,2398966.515477,419.665612,765185.081025
59480.388944,2237183.500921,324.303983,713567.533764
107603.716357,3219775.17936,564.380356,1026993.800746
42824.592427,1796194.680268,236.18482,572914.889759
54308.156786,1848226.993573,289.85313,589515.894053
47805.667973,2803406.203467,284.507334,894162.473913
105961.69824,3292677.702166,557.394313,1050243.844157
48479.389811,1900034.295777,264.828115,606034.755053
54040.701952,2126812.459467,294.488315,678371.195389
177747.808937,4397299.43882,911.123708,1402591.252578
39546.151526,1249402.278606,208.26506,398513.806721
89461.638353,2870548.530288,473.485036,915601.206451
117247.581006,3063122.375169,604.575401,977030.777848
67814.7813,2438013.457947,364.14178,777632.268962
68332.032639,2050075.346042,358.462586,653901.014266
43604.892688,2013160.170429,246.180222,642111.490784
85637.011459,2353133.647431,444.023708,750570.324016
45375.665004,2884445.051207,275.795249,920007.274577
80152.564751,2247914.501803,415.212737,717004.822777
106816.729088,3484236.068688,565.495808,1111340.409767
53843.033455,2160092.948313,295.084351,688984.263087
90594.246568,2794503.476528,477.603332,891342.225268
104271.23103,3026975.387156,544.773847,965498.286635
51544.131521,2217946.10731,285.380375,707434.073455
95952.847247,2520314.07979,495.040266,803895.561814
22235.229637,2469621.193376,156.618101,787692.667774
93377.359581,2652185.084715,486.313391,845955.265961
50018.002495,2765105.458408,296.606077,881944.458143
106833.37174,4048051.025788,585.752848,1291160.076954
83038.710815,2976649.639878,446.921839,949437.237637
58004.97989,2438745.51662,319.662607,777861.204215
63885.853424,3227113.156952,367.830325,1029309.409238
56990.308362,2004137.069608,305.622423,639244.249944
88726.04464,2687673.625006,466.037013,857272.369476
77238.853303,2275674.023476,404.200131,725859.617068
99010.414791,2998223.37492,520.133041,956324.085722
86699.944995,2988497.116611,464.210148,953214.903063
71158.35678,2285871.908897,376.325827,729108.889037
87176.350322,3715748.855801,487.129354,1185167.061605
51398.023513,1835642.039605,276.405494,585500.212058
30450.237257,1119210.999944,164.463838,356985.165899
70981.275928,2425027.441366,379.249547,773492.021611
72629.431761,2313968.940931,383.7327,738072.147151
54720.514305,1970218.465054,294.298381,628426.597241
82638.176458,2383248.476967,431.156305,760173.502061
26323.080593,1317171.99424,149.762558,420123.500035
48318.80735,2895878.133592,290.387034,923653.717895
136874.097161,3849119.994261,712.478916,1227734.475174
60263.103201,2206945.297037,325.010277,703928.695974
175799.527897,5195919.817354,923.657398,1657306.503032
140478.392878,4191399.183209,736.905164,1336904.825446
92665.8293,2531283.845732,480.269104,807393.620603
142119.482345,3984672.412864,739.212003,1270972.422584
120715.987232,4374189.819744,653.334805,1395194.574443
161845.543697,4076312.112351,831.770951,1300206.140044
122165.518624,3063071.048393,627.370334,977017.719926
105251.865042,3052363.011397,549.857217,973595.900076
71338.58903,2498352.177382,382.306801,796877.105455
99799.704232,3145695.140309,526.971949,1003359.826161
111719.002093,3060824.479825,578.855785,976300.368622
97359.368609,3263098.76444,518.046381,1040805.108483
89763.569942,2840268.466087,473.404946,905941.195334
62214.042297,2315176.491317,337.541258,738448.605014
58776.234626,1947564.339229,312.118058,621201.216989
104396.34629,2725293.772705,538.621805,869274.648566
68804.332942,2776543.625659,378.616745,885601.599019
64558.110272,2028538.4771,339.323337,647029.488128
123804.241894,3241894.000974,638.739912,1034055.079854
73951.581696,2509466.068217,395.224129,800422.206443
119429.762575,3602517.160482,626.400548,1149067.986385
93169.295873,2793864.646171,488.46585,891143.042907
64795.073968,2392180.764286,349.959737,763009.934771
88840.234752,2989072.503077,473.674502,953400.326122
106563.313201,3287368.871785,560.093773,1048549.39913
55063.652395,1495555.071222,285.324628,477028.973091
82988.50466,2732478.581556,441.141466,871558.700203
8782.772401,610563.318789,53.995587,194743.361395
60856.357427,3093459.757775,351.565519,986679.19398
119019.780041,3658387.350883,626.893817,1166890.381651
92434.869098,2877200.532505,487.178595,917722.163021
46949.640836,1834802.21931,255.70251,585229.620035
