vecID,parkingID,started,ended,duration
37,parkingArea_-225518512#1_0_517,18503.0,20132.0,1629.0
38,parkingArea_27398048#2_0_237,18675.0,21299.0,2624.0
39,parkingArea_88559702#0_0_454,18347.0,28786.0,10439.0
40,parkingArea_144489134#2_0_601,18415.0,24575.0,6160.0
41,parkingArea_88597553#2_0_369,18457.0,23609.0,5152.0
42,parkingArea_-99231475_0_428,18460.0,19958.0,1498.0
43,parkingArea_26988030#3_0_1200,18641.0,20535.0,1894.0
44,parkingArea_-254971068_0_334,18684.0,21234.0,2550.0
45,parkingArea_-43100739_0_743,18210.0,22700.0,4490.0
46,parkingArea_206662304#13_0_660,18996.0,23841.0,4845.0
47,parkingArea_225432462#0_0_60,18299.0,21733.0,3434.0
48,parkingArea_225518512#0_0_107,18663.0,25665.0,7002.0
49,parkingArea_31129732#0_0_532,18513.0,24007.0,5494.0
50,parkingArea_27054213#4_0_345,18636.0,21552.0,2916.0
51,parkingArea_8916922#3_0_423,18470.0,21611.0,3141.0
52,parkingArea_254299118#0_0_1350,18621.0,21371.0,2750.0
53,parkingArea_-242896157#0_0_442,18559.0,19995.0,1436.0
54,parkingArea_-242896157#3_0_434,18820.0,25878.0,7058.0
55,parkingArea_8915752_0_467,18544.0,21471.0,2927.0
56,parkingArea_35675861#1_0_461,18505.0,26471.0,7966.0
57,parkingArea_8916922#3_0_423,18648.0,20278.0,1630.0
58,parkingArea_26938124#1_0_1051,18668.0,22638.0,3970.0
59,parkingArea_-242896157#3_0_434,18572.0,29009.0,10437.0
60,parkingArea_247966218#3_0_791,18164.0,24543.0,6379.0
61,parkingArea_-37177689#5_0_814,18722.0,27626.0,8904.0
62,parkingArea_254306572#0_0_372,18560.0,27236.0,8676.0
63,parkingArea_224199018#4_0_322,18412.0,26394.0,7982.0
64,parkingArea_-35675861#0_0_462,18630.0,26757.0,8127.0
65,parkingArea_111319423_0_83,18673.0,27921.0,9248.0
66,parkingArea_99231463#0_0_394,18550.0,28319.0,9769.0
67,parkingArea_35675861#0_0_89,18669.0,26620.0,7951.0
68,parkingArea_35675861#0_0_89,18423.0,23196.0,4773.0
69,parkingArea_35675861#1_0_461,18614.0,24316.0,5702.0
70,parkingArea_24310636#2_0_938,18604.0,23790.0,5186.0
71,parkingArea_-35675861#0_0_462,18690.0,28786.0,10096.0
72,parkingArea_91181767_0_670,18459.0,21607.0,3148.0
73,parkingArea_254758122#4_0_1183,18501.0,28930.0,10429.0
74,parkingArea_225806031#2_0_677,18340.0,24931.0,6591.0
75,parkingArea_28231602#0_0_18,18544.0,27839.0,9295.0
76,parkingArea_-25371463_0_928,18301.0,28423.0,10122.0
77,parkingArea_91181771#0_0_77,18376.0,26330.0,7954.0
78,parkingArea_99231463#0_0_394,18660.0,27135.0,8475.0
79,parkingArea_-35675861#0_0_462,18564.0,23590.0,5026.0
80,parkingArea_8916922#3_0_423,18643.0,28033.0,9390.0
81,parkingArea_88466052#1_0_438,18780.0,21402.0,2622.0
82,parkingArea_8922858#0_0_539,18468.0,25579.0,7111.0
83,parkingArea_91181771#0_0_77,18736.0,24467.0,5731.0
84,parkingArea_24335490#0_0_439,18467.0,24895.0,6428.0
85,parkingArea_242896157#1_0_435,18389.0,28636.0,10247.0
86,parkingArea_254758131#2_0_327,18483.0,23077.0,4594.0
87,parkingArea_99231460_0_88,18822.0,24565.0,5743.0
88,parkingArea_-8922307_0_63,18565.0,23120.0,4555.0
89,parkingArea_254306572#0_0_372,18551.0,23909.0,5358.0
90,parkingArea_8919328#0_0_377,18534.0,28328.0,9794.0
91,parkingArea_225518502#3_0_85,18502.0,22893.0,4391.0
92,parkingArea_32931798#2_0_297,19099.0,28491.0,9392.0
93,parkingArea_-87297168_0_1209,18369.0,28945.0,10576.0
94,parkingArea_-35675861#0_0_462,18857.0,20484.0,1627.0
95,parkingArea_228186482#0_0_71,18765.0,24856.0,6091.0
96,parkingArea_26938124#1_0_1051,18835.0,24438.0,5603.0
97,parkingArea_-202485361#1_0_445,18763.0,23513.0,4750.0
98,parkingArea_283537552#1_0_458,18813.0,20920.0,2107.0
99,parkingArea_-88559691#6_0_82,18604.0,23618.0,5014.0
100,parkingArea_8916922#3_0_423,18467.0,27726.0,9259.0
101,parkingArea_120256350#3_0_52,18696.0,28933.0,10237.0
102,parkingArea_88466052#1_0_438,18778.0,22670.0,3892.0
103,parkingArea_8918460#0_0_56,18834.0,21940.0,3106.0
104,parkingArea_283537552#1_0_458,18560.0,28389.0,9829.0
105,parkingArea_91181771#3_3_519,18729.0,27351.0,8622.0
106,parkingArea_255330036#9_0_492,18751.0,25405.0,6654.0
107,parkingArea_111319423_0_83,18964.0,20929.0,1965.0
108,parkingArea_-88597577#2_0_514,19000.0,27455.0,8455.0
109,parkingArea_99231482_0_58,18753.0,20596.0,1843.0
110,parkingArea_-242896157#3_0_434,18911.0,24125.0,5214.0
111,parkingArea_133733593#1_0_571,18667.0,28400.0,9733.0
112,parkingArea_287958606#0_0_568,18730.0,29452.0,10722.0
113,parkingArea_143617589#2_0_527,18826.0,23827.0,5001.0
114,parkingArea_377646102#2_0_629,18556.0,23121.0,4565.0
115,parkingArea_254756520#0_0_352,18639.0,22620.0,3981.0
116,parkingArea_28518571#0_0_827,18884.0,23932.0,5048.0
117,parkingArea_329607867_0_466,18616.0,25336.0,6720.0
118,parkingArea_278995391#0_0_106,18913.0,24049.0,5136.0
119,parkingArea_-254466686#4_0_360,18565.0,20022.0,1457.0
120,parkingArea_283537552#1_0_458,18889.0,24630.0,5741.0
121,parkingArea_254971067#0_0_370,18819.0,21747.0,2928.0
122,parkingArea_224373753_0_53,18842.0,21190.0,2348.0
123,parkingArea_-99231475_0_428,18731.0,25918.0,7187.0
124,parkingArea_283537552#1_0_458,18993.0,21742.0,2749.0
125,parkingArea_8916867#2_0_325,18952.0,27817.0,8865.0
126,parkingArea_262943781_0_356,18723.0,28526.0,9803.0
127,parkingArea_27054213#4_0_345,18571.0,27306.0,8735.0
128,parkingArea_88463829#0_0_44,18920.0,21974.0,3054.0
129,parkingArea_8919328#1_0_378,18652.0,26541.0,7889.0
130,parkingArea_-35675861#1_0_460,18824.0,27793.0,8969.0
131,parkingArea_-224384018_0_73,18652.0,27277.0,8625.0
132,parkingArea_-8920242#0_0_115,18681.0,19779.0,1098.0
133,parkingArea_111319423_0_83,18934.0,20367.0,1433.0
134,parkingArea_8916922#3_0_423,18738.0,19962.0,1224.0
135,parkingArea_364480601#0_0_449,18587.0,28495.0,9908.0
136,parkingArea_254306572#0_0_372,18823.0,22933.0,4110.0
137,parkingArea_290080809#4_0_626,18804.0,23820.0,5016.0
138,parkingArea_120256350#3_0_52,18926.0,27466.0,8540.0
139,parkingArea_-254466686#4_0_360,18864.0,25815.0,6951.0
140,parkingArea_286003244#9_0_598,18684.0,19990.0,1306.0
141,parkingArea_-27398032#0_0_399,19050.0,27944.0,8894.0
142,parkingArea_-242896157#3_0_434,19093.0,28005.0,8912.0
143,parkingArea_27397692_0_57,19219.0,23703.0,4484.0
144,parkingArea_120256350#3_0_52,19013.0,21269.0,2256.0
145,parkingArea_8919328#0_0_377,18961.0,28346.0,9385.0
146,parkingArea_91181771#3_3_519,18781.0,23022.0,4241.0
147,parkingArea_99231475_0_55,18972.0,26350.0,7378.0
148,parkingArea_283537644#0_0_456,18811.0,27457.0,8646.0
149,parkingArea_-255330036#7_0_494,19100.0,28432.0,9332.0
150,parkingArea_88559702#0_0_454,18956.0,28430.0,9474.0
151,parkingArea_-88559680#4_0_486,19106.0,21427.0,2321.0
152,parkingArea_255330036#9_0_492,19017.0,27531.0,8514.0
153,parkingArea_287958607#3_0_328,18998.0,21296.0,2298.0
154,parkingArea_47108420#3_0_301,18914.0,23922.0,5008.0
155,parkingArea_-99231475_0_428,18924.0,24515.0,5591.0
156,parkingArea_47108420#0_0_17,18793.0,28006.0,9213.0
157,parkingArea_28231602#0_0_18,19117.0,27544.0,8427.0
158,parkingArea_47108420#0_0_17,19185.0,20920.0,1735.0
159,parkingArea_27570802#1_0_276,18727.0,21021.0,2294.0
160,parkingArea_255330036#13_0_94,18895.0,22850.0,3955.0
161,parkingArea_120256350#8_0_45,19183.0,29842.0,10659.0
162,parkingArea_-225518512#1_0_517,18818.0,21243.0,2425.0
163,parkingArea_-88559691#6_0_82,18825.0,25147.0,6322.0
164,parkingArea_8916922#3_0_423,19002.0,22301.0,3299.0
165,parkingArea_91181771#5_0_513,19140.0,24593.0,5453.0
166,parkingArea_225432457_0_400,18749.0,28054.0,9305.0
167,parkingArea_225432457_0_400,19178.0,23552.0,4374.0
168,parkingArea_247966218#0_0_869,18691.0,25694.0,7003.0
169,parkingArea_-8916922#4_0_52,19283.0,22789.0,3506.0
170,parkingArea_225518512#0_0_107,19023.0,22973.0,3950.0
171,parkingArea_225518512#0_0_107,18913.0,24106.0,5193.0
172,parkingArea_225847519#4_0_686,19012.0,21990.0,2978.0
173,parkingArea_224316522#0_0_572,19008.0,24731.0,5723.0
174,parkingArea_27398048#2_0_237,18977.0,20460.0,1483.0
175,parkingArea_91181771#0_0_77,19188.0,28465.0,9277.0
176,parkingArea_-224384018_0_73,18867.0,29655.0,10788.0
177,parkingArea_-35675861#0_0_462,19336.0,26889.0,7553.0
178,parkingArea_206662304#13_0_660,19188.0,27904.0,8716.0
179,parkingArea_283534317#6_0_550,18912.0,27911.0,8999.0
180,parkingArea_225518502#3_0_85,19067.0,23436.0,4369.0
181,parkingArea_88466052#1_0_438,19139.0,21497.0,2358.0
182,parkingArea_283537552#1_0_458,19166.0,21242.0,2076.0
183,parkingArea_-242896157#0_0_442,19177.0,24400.0,5223.0
184,parkingArea_-224384018_0_73,19007.0,20163.0,1156.0
185,parkingArea_287958607#3_0_328,19134.0,28394.0,9260.0
186,parkingArea_254971068_0_335,19089.0,29164.0,10075.0
187,parkingArea_8916867#0_0_324,18888.0,29234.0,10346.0
188,parkingArea_214545530#0_0_694,18918.0,20815.0,1897.0
189,parkingArea_283537552#1_0_458,19004.0,24039.0,5035.0
190,parkingArea_8918460#0_0_56,19327.0,30119.0,10792.0
191,parkingArea_27397692_0_57,19034.0,29145.0,10111.0
192,parkingArea_8916922#3_0_423,18937.0,26104.0,7167.0
193,parkingArea_-8922307_0_63,18874.0,22679.0,3805.0
194,parkingArea_8922307_0_62,19319.0,24146.0,4827.0
195,parkingArea_-254396709#1_0_358,18849.0,27418.0,8569.0
196,parkingArea_224316522#0_0_572,19098.0,22255.0,3157.0
197,parkingArea_225432462#0_0_60,19070.0,20954.0,1884.0
198,parkingArea_224316522#0_0_572,19145.0,28361.0,9216.0
199,parkingArea_133733593#1_0_571,19232.0,28007.0,8775.0
200,parkingArea_-133733582#3_0_684,19320.0,27691.0,8371.0
201,parkingArea_8916048_0_956,19498.0,27197.0,7699.0
202,parkingArea_99231475_0_55,19190.0,28920.0,9730.0
203,parkingArea_-202485361#1_0_445,19718.0,26130.0,6412.0
204,parkingArea_8918460#0_0_56,19464.0,27562.0,8098.0
205,parkingArea_8919328#1_0_378,19267.0,20981.0,1714.0
206,parkingArea_120256350#3_0_52,19204.0,24384.0,5180.0
207,parkingArea_88559691#4_0_101,19329.0,27414.0,8085.0
208,parkingArea_283537644#0_0_456,19550.0,21096.0,1546.0
209,parkingArea_27397919_0_66,19746.0,24329.0,4583.0
210,parkingArea_-8916922#4_0_52,19468.0,21042.0,1574.0
211,parkingArea_225432462#0_0_60,19191.0,24683.0,5492.0
212,parkingArea_8919615#0_0_490,19583.0,24453.0,4870.0
213,parkingArea_27146036#2_0_294,19769.0,25196.0,5427.0
214,parkingArea_-8920734_0_356,19387.0,27655.0,8268.0
215,parkingArea_287958607#4_0_329,19528.0,27669.0,8141.0
216,parkingArea_8916551_0_487,19547.0,25611.0,6064.0
217,parkingArea_8919616#1_0_491,19235.0,25170.0,5935.0
218,parkingArea_32931798#2_0_297,19539.0,21458.0,1919.0
219,parkingArea_283537552#1_0_458,19541.0,29833.0,10292.0
220,parkingArea_225518502#3_0_85,19534.0,21239.0,1705.0
221,parkingArea_283537644#0_0_456,19596.0,26311.0,6715.0
222,parkingArea_27397919_0_66,19756.0,24140.0,4384.0
223,parkingArea_8918460#0_0_56,19644.0,25667.0,6023.0
224,parkingArea_-242896157#3_0_434,19634.0,29528.0,9894.0
225,parkingArea_27571801_0_414,19808.0,29761.0,9953.0
226,parkingArea_144489134#2_0_601,19404.0,23400.0,3996.0
227,parkingArea_8919328#1_0_378,19464.0,27717.0,8253.0
228,parkingArea_27398045#2_0_663,19407.0,21213.0,1806.0
229,parkingArea_-254308553_0_144,19894.0,29194.0,9300.0
230,parkingArea_-225518512#1_0_517,19701.0,23920.0,4219.0
231,parkingArea_283537552#1_0_458,19736.0,25119.0,5383.0
232,parkingArea_283537552#1_0_458,19546.0,20927.0,1381.0
233,parkingArea_254299117#1_0_500,20037.0,26061.0,6024.0
234,parkingArea_133733593#1_0_571,19601.0,24986.0,5385.0
235,parkingArea_35977367#2_0_656,20073.0,21675.0,1602.0
236,parkingArea_-8922307_0_63,19724.0,29636.0,9912.0
237,parkingArea_225847519#4_0_686,19448.0,22056.0,2608.0
238,parkingArea_254396707#7_0_667,19538.0,24452.0,4914.0
239,parkingArea_-88597577#2_0_514,20087.0,27118.0,7031.0
240,parkingArea_-24335440#0_0_941,19807.0,29693.0,9886.0
241,parkingArea_27398045#2_0_663,19579.0,26165.0,6586.0
242,parkingArea_35675861#1_0_461,19953.0,22874.0,2921.0
243,parkingArea_27145438#0_0_123,20221.0,25095.0,4874.0
244,parkingArea_8918460#0_0_56,20004.0,28876.0,8872.0
245,parkingArea_-225432462#1_0_61,19989.0,25538.0,5549.0
246,parkingArea_111049100#0_0_64,19810.0,27064.0,7254.0
247,parkingArea_88466052#1_0_438,19777.0,26503.0,6726.0
248,parkingArea_120256350#8_0_45,19743.0,28507.0,8764.0
249,parkingArea_-225432462#1_0_61,19901.0,24968.0,5067.0
250,parkingArea_-35675861#1_0_460,20041.0,22432.0,2391.0
251,parkingArea_-8916922#4_0_52,19720.0,22984.0,3264.0
252,parkingArea_-224384018_0_73,19995.0,21227.0,1232.0
253,parkingArea_-224384018_0_73,19944.0,28216.0,8272.0
254,parkingArea_88597553#2_0_369,20171.0,25240.0,5069.0
255,parkingArea_8918460#0_0_56,19684.0,28376.0,8692.0
256,parkingArea_27146036#1_0_295,20042.0,23272.0,3230.0
257,parkingArea_255330036#13_0_94,19795.0,23225.0,3430.0
258,parkingArea_224316513#0_0_371,20039.0,24700.0,4661.0
259,parkingArea_-88466055#1_0_464,20214.0,25509.0,5295.0
260,parkingArea_8922307_0_62,19635.0,23616.0,3981.0
261,parkingArea_-287958606#1_0_355,20135.0,26521.0,6386.0
262,parkingArea_-224316527_0_332,20166.0,22080.0,1914.0
263,parkingArea_8916215_0_789,20338.0,25109.0,4771.0
264,parkingArea_24335483#9_0_653,19623.0,24544.0,4921.0
265,parkingArea_283537552#1_0_458,20096.0,29501.0,9405.0
266,parkingArea_-88559691#6_0_82,20013.0,21360.0,1347.0
267,parkingArea_-99231475_0_428,19990.0,26500.0,6510.0
268,parkingArea_-8916922#4_0_52,19990.0,29678.0,9688.0
269,parkingArea_88466052#1_0_438,19860.0,25522.0,5662.0
270,parkingArea_99231460_0_88,20081.0,27792.0,7711.0
271,parkingArea_-254971064#1_0_426,20081.0,28547.0,8466.0
272,parkingArea_8922307_0_62,19859.0,26492.0,6633.0
273,parkingArea_-88559702#0_0_455,19813.0,22474.0,2661.0
274,parkingArea_-224384018_0_73,19905.0,27552.0,7647.0
275,parkingArea_8922164#4_0_315,19767.0,27278.0,7511.0
276,parkingArea_254758126#3_0_1135,20077.0,28124.0,8047.0
277,parkingArea_364480068#1_0_472,19692.0,26980.0,7288.0
278,parkingArea_-202485361#1_0_445,20170.0,28512.0,8342.0
279,parkingArea_88466052#1_0_438,20136.0,22357.0,2221.0
280,parkingArea_30029703#4_0_1316,20282.0,25416.0,5134.0
281,parkingArea_-242896157#3_0_434,20219.0,21309.0,1090.0
282,parkingArea_-254971064#1_0_426,19819.0,30370.0,10551.0
283,parkingArea_329607867_0_466,19916.0,26631.0,6715.0
284,parkingArea_-8922307_0_63,19913.0,20939.0,1026.0
285,parkingArea_364480068#1_0_472,19765.0,24827.0,5062.0
286,parkingArea_254756525#3_0_567,19797.0,29481.0,9684.0
287,parkingArea_-88572877#6_0_76,19928.0,28859.0,8931.0
288,parkingArea_99231466_0_391,19808.0,20857.0,1049.0
289,parkingArea_254756520#2_0_351,20380.0,26738.0,6358.0
290,parkingArea_27397691_0_443,20438.0,22902.0,2464.0
291,parkingArea_-99231486_0_446,20191.0,24532.0,4341.0
292,parkingArea_262943781_0_356,19987.0,22994.0,3007.0
293,parkingArea_283537644#0_0_456,20351.0,22923.0,2572.0
294,parkingArea_91181771#0_0_77,20449.0,24412.0,3963.0
295,parkingArea_8918460#0_0_56,20645.0,22461.0,1816.0
296,parkingArea_242896157#1_0_435,20170.0,23337.0,3167.0
297,parkingArea_287958606#0_0_568,20351.0,28781.0,8430.0
298,parkingArea_-191296172#0_0_954,19951.0,22570.0,2619.0
299,parkingArea_35977367#2_0_656,20427.0,28319.0,7892.0
300,parkingArea_-87297168_0_1209,20374.0,30483.0,10109.0
301,parkingArea_8916215_0_789,20097.0,26291.0,6194.0
302,parkingArea_-35675861#0_0_462,20151.0,24969.0,4818.0
303,parkingArea_8916922#3_0_423,20173.0,27413.0,7240.0
304,parkingArea_-133733582#3_0_684,20440.0,23480.0,3040.0
305,parkingArea_254758126#3_0_1135,20348.0,22741.0,2393.0
306,parkingArea_86303763#1_0_669,20181.0,26551.0,6370.0
307,parkingArea_141688972#1_0_799,20483.0,23578.0,3095.0
308,parkingArea_-35675861#1_0_460,20349.0,28104.0,7755.0
309,parkingArea_-224384018_0_73,20357.0,23211.0,2854.0
310,parkingArea_8916922#3_0_423,20361.0,28069.0,7708.0
311,parkingArea_-35675861#0_0_462,20344.0,26251.0,5907.0
312,parkingArea_27398045#2_0_663,20478.0,30421.0,9943.0
313,parkingArea_37177789#0_0_124,20447.0,28971.0,8524.0
314,parkingArea_8916215_0_789,20300.0,25589.0,5289.0
315,parkingArea_48211062#12_0_1219,20523.0,26197.0,5674.0
316,parkingArea_-287958606#1_0_355,20496.0,26491.0,5995.0
317,parkingArea_27029200#2_0_964,20412.0,27986.0,7574.0
318,parkingArea_-35675861#0_0_462,20399.0,24852.0,4453.0
319,parkingArea_254297762#1_0_1204,20351.0,22602.0,2251.0
320,parkingArea_-p4#0_0_102,20341.0,24424.0,4083.0
321,parkingArea_91181767_0_670,20348.0,23851.0,3503.0
322,parkingArea_28518571#0_0_827,20563.0,23956.0,3393.0
323,parkingArea_-87297168_0_1209,20467.0,25707.0,5240.0
324,parkingArea_8918381#1_0_536,20496.0,23622.0,3126.0
325,parkingArea_-37177689#11_0_829,20493.0,27804.0,7311.0
326,parkingArea_-35675861#0_0_462,20657.0,27311.0,6654.0
327,parkingArea_88466052#1_0_438,20672.0,21803.0,1131.0
328,parkingArea_8916215_0_789,20687.0,23125.0,2438.0
329,parkingArea_254299118#0_0_1350,20838.0,27400.0,6562.0
330,parkingArea_-p4#0_0_102,20885.0,22354.0,1469.0
331,parkingArea_-37177689#11_0_829,21043.0,22114.0,1071.0
332,parkingArea_-35675861#0_0_462,20804.0,30918.0,10114.0
333,parkingArea_-254758121#3_0_1161,20917.0,25718.0,4801.0
334,parkingArea_224316522#0_0_572,20862.0,26446.0,5584.0
335,parkingArea_-p2#3_0_126,20836.0,29101.0,8265.0
336,parkingArea_-99231486_0_446,21090.0,26793.0,5703.0
337,parkingArea_225432462#0_0_60,21213.0,22768.0,1555.0
338,parkingArea_287958607#2_0_327,21475.0,22997.0,1522.0
339,parkingArea_283537644#0_0_456,21328.0,29010.0,7682.0
340,parkingArea_99231466_0_391,21699.0,28014.0,6315.0
341,parkingArea_-254971064#1_0_426,21250.0,24008.0,2758.0
342,parkingArea_-35675861#0_0_462,21319.0,26864.0,5545.0
343,parkingArea_8919328#0_0_377,21418.0,25309.0,3891.0
344,parkingArea_-8916922#4_0_52,21520.0,22737.0,1217.0
345,parkingArea_27397919_0_66,21820.0,32126.0,10306.0
346,parkingArea_225432457_0_400,21097.0,25816.0,4719.0
347,parkingArea_8916551_0_487,21120.0,24554.0,3434.0
348,parkingArea_-224384018_0_73,21437.0,28938.0,7501.0
349,parkingArea_-99231486_0_446,21455.0,28598.0,7143.0
350,parkingArea_224316522#0_0_572,21431.0,29590.0,8159.0
351,parkingArea_225518502#0_0_84,21631.0,26782.0,5151.0
352,parkingArea_43100046_0_404,21167.0,29647.0,8480.0
353,parkingArea_247966218#4_0_793,21180.0,24065.0,2885.0
354,parkingArea_225432462#0_0_60,21522.0,26421.0,4899.0
355,parkingArea_88463829#0_0_44,21392.0,26269.0,4877.0
356,parkingArea_144489134#2_0_601,21282.0,22366.0,1084.0
357,parkingArea_364480601#0_0_449,21518.0,32215.0,10697.0
358,parkingArea_224316514#0_0_570,21397.0,28924.0,7527.0
359,parkingArea_8918460#0_0_56,21447.0,23178.0,1731.0
360,parkingArea_254448252#1_0_351,21302.0,29049.0,7747.0
361,parkingArea_-99231486_0_446,21449.0,30427.0,8978.0
362,parkingArea_225518512#0_0_107,21632.0,25765.0,4133.0
363,parkingArea_225518512#0_0_107,21360.0,22287.0,927.0
364,parkingArea_-224316527_0_332,21481.0,23778.0,2297.0
365,parkingArea_262943781_0_356,21599.0,32063.0,10464.0
366,parkingArea_287958607#0_0_326,21608.0,25762.0,4154.0
367,parkingArea_-p4#0_0_102,21608.0,23650.0,2042.0
368,parkingArea_283537552#1_0_458,21607.0,27289.0,5682.0
369,parkingArea_-8916922#4_0_52,21546.0,28240.0,6694.0
370,parkingArea_-8916922#4_0_52,21610.0,27754.0,6144.0
371,parkingArea_27397937_0_384,21427.0,31858.0,10431.0
372,parkingArea_24335439#0_0_931,21152.0,26682.0,5530.0
373,parkingArea_8916215_0_789,21861.0,25371.0,3510.0
374,parkingArea_364480601#1_0_451,21852.0,29682.0,7830.0
375,parkingArea_91181771#15_0_723,21473.0,25331.0,3858.0
376,parkingArea_27146036#2_0_294,21926.0,28707.0,6781.0
377,parkingArea_364480601#0_0_449,21740.0,25365.0,3625.0
378,parkingArea_28518571#0_0_827,21939.0,29386.0,7447.0
379,parkingArea_256787755#3_0_874,21400.0,23361.0,1961.0
380,parkingArea_24335441_0_923,21490.0,23377.0,1887.0
381,parkingArea_-99231486_0_446,21830.0,28906.0,7076.0
382,parkingArea_24310636#2_0_938,21820.0,30263.0,8443.0
383,parkingArea_254448252#1_0_351,21842.0,30358.0,8516.0
384,parkingArea_24335441_0_923,21679.0,22882.0,1203.0
385,parkingArea_27397692_0_57,22343.0,29067.0,6724.0
386,parkingArea_255168046#2_0_453,21799.0,22793.0,994.0
387,parkingArea_8915752_0_467,21878.0,23797.0,1919.0
388,parkingArea_8915752_0_467,21993.0,25047.0,3054.0
389,parkingArea_-225518512#1_0_517,21716.0,27142.0,5426.0
390,parkingArea_-8922307_0_63,21884.0,24589.0,2705.0
391,parkingArea_88466052#1_0_438,21751.0,23823.0,2072.0
392,parkingArea_8916867#2_0_325,21925.0,30835.0,8910.0
393,parkingArea_287958607#2_0_327,22195.0,32280.0,10085.0
394,parkingArea_254971068_0_335,21843.0,24131.0,2288.0
395,parkingArea_254299142#3_0_508,22150.0,29086.0,6936.0
396,parkingArea_-35675861#1_0_460,22021.0,28926.0,6905.0
397,parkingArea_91181771#5_0_513,21928.0,24444.0,2516.0
398,parkingArea_364480068#1_0_472,21982.0,32349.0,10367.0
399,parkingArea_88466052#1_0_438,21929.0,28943.0,7014.0
400,parkingArea_27397937_0_384,21974.0,26481.0,4507.0
401,parkingArea_364480068#1_0_472,21951.0,24430.0,2479.0
402,parkingArea_-35675861#1_0_460,21932.0,32415.0,10483.0
403,parkingArea_28518571#0_0_827,21915.0,26855.0,4940.0
404,parkingArea_224316514#0_0_570,21671.0,31920.0,10249.0
405,parkingArea_224199018#1_0_319,21759.0,31965.0,10206.0
406,parkingArea_111049100#0_0_64,21906.0,28269.0,6363.0
407,parkingArea_8916215_0_789,21983.0,25662.0,3679.0
408,parkingArea_-88466055#1_0_464,22150.0,30817.0,8667.0
409,parkingArea_111319423_0_83,22001.0,27279.0,5278.0
410,parkingArea_8918460#0_0_56,22155.0,31115.0,8960.0
411,parkingArea_283537552#1_0_458,21975.0,23817.0,1842.0
412,parkingArea_283537552#1_0_458,22116.0,27766.0,5650.0
413,parkingArea_8918460#0_0_56,22115.0,31234.0,9119.0
414,parkingArea_8915752_0_467,22234.0,31855.0,9621.0
415,parkingArea_254299118#0_0_1350,21842.0,24956.0,3114.0
416,parkingArea_262943781_0_356,22128.0,29115.0,6987.0
417,parkingArea_283516316#2_0_41,21970.0,28309.0,6339.0
418,parkingArea_256787755#0_0_876,21882.0,30760.0,8878.0
419,parkingArea_-133781759#1_0_681,22099.0,28838.0,6739.0
420,parkingArea_8916048_0_956,21969.0,27825.0,5856.0
421,parkingArea_8916215_0_789,22218.0,28219.0,6001.0
422,parkingArea_-122498865_0_730,21837.0,31277.0,9440.0
423,parkingArea_-88597577#2_0_514,22333.0,25456.0,3123.0
424,parkingArea_254299118#0_0_1350,22183.0,26082.0,3899.0
