vecID,parkingID,started,ended,duration
222,parkingArea_27397919_0_66,19660.0,22521.0,2861.0
223,parkingArea_8918460#0_0_56,19646.0,30421.0,10775.0
224,parkingArea_120256350#8_0_45,19649.0,26749.0,7100.0
225,parkingArea_27571801_0_414,19808.0,30390.0,10582.0
226,parkingArea_144489134#2_0_601,19405.0,20718.0,1313.0
227,parkingArea_8919328#1_0_378,19373.0,21980.0,2607.0
228,parkingArea_27398045#2_0_663,19401.0,29419.0,10018.0
229,parkingArea_-254308553_0_144,20009.0,30421.0,10412.0
230,parkingArea_-225518512#1_0_517,19700.0,22111.0,2411.0
231,parkingArea_88559702#0_0_454,19809.0,29916.0,10107.0
232,parkingArea_88559702#0_0_454,19719.0,29275.0,9556.0
233,parkingArea_254299117#1_0_500,20039.0,25203.0,5164.0
234,parkingArea_133733593#1_0_571,19604.0,25229.0,5625.0
235,parkingArea_35977367#2_0_656,20053.0,21378.0,1325.0
236,parkingArea_-8922307_0_63,19725.0,21435.0,1710.0
237,parkingArea_225847519#4_0_686,19449.0,25172.0,5723.0
238,parkingArea_254396707#7_0_667,19557.0,21698.0,2141.0
239,parkingArea_-88597577#2_0_514,20096.0,28140.0,8044.0
240,parkingArea_-24335440#0_0_941,19697.0,22611.0,2914.0
241,parkingArea_27398045#2_0_663,19588.0,29038.0,9450.0
242,parkingArea_35675861#1_0_461,19953.0,23821.0,3868.0
243,parkingArea_27145438#0_0_123,20402.0,26519.0,6117.0
244,parkingArea_8918460#0_0_56,20002.0,21066.0,1064.0
245,parkingArea_-225432462#1_0_61,19991.0,22680.0,2689.0
246,parkingArea_111049100#0_0_64,19810.0,27829.0,8019.0
247,parkingArea_88466052#1_0_438,19777.0,25674.0,5897.0
248,parkingArea_120256350#8_0_45,19745.0,22506.0,2761.0
249,parkingArea_-225432462#1_0_61,19901.0,30642.0,10741.0
250,parkingArea_364480068#1_0_472,19978.0,24258.0,4280.0
251,parkingArea_-8916922#4_0_52,19720.0,21410.0,1690.0
252,parkingArea_-224384018_0_73,20003.0,22884.0,2881.0
253,parkingArea_-224384018_0_73,19945.0,28298.0,8353.0
254,parkingArea_88597553#2_0_369,20080.0,30471.0,10391.0
255,parkingArea_8918460#0_0_56,19685.0,22018.0,2333.0
256,parkingArea_27146036#1_0_295,20058.0,21588.0,1530.0
257,parkingArea_255330036#13_0_94,19795.0,23051.0,3256.0
258,parkingArea_224316513#0_0_371,20041.0,23824.0,3783.0
259,parkingArea_-88466055#1_0_464,20216.0,29981.0,9765.0
260,parkingArea_8922307_0_62,19633.0,28392.0,8759.0
261,parkingArea_-287958606#1_0_355,20141.0,24269.0,4128.0
262,parkingArea_-224316527_0_332,20167.0,29236.0,9069.0
263,parkingArea_8916215_0_789,20424.0,21357.0,933.0
264,parkingArea_24335483#9_0_653,19616.0,22202.0,2586.0
265,parkingArea_88559702#0_0_454,19988.0,30556.0,10568.0
266,parkingArea_-88559691#6_0_82,20014.0,26961.0,6947.0
267,parkingArea_-254971064#1_0_426,20002.0,26332.0,6330.0
268,parkingArea_-8916922#4_0_52,19990.0,27540.0,7550.0
269,parkingArea_-8916922#4_0_52,19924.0,27845.0,7921.0
270,parkingArea_99231460_0_88,19990.0,29930.0,9940.0
271,parkingArea_-254971064#1_0_426,19990.0,22945.0,2955.0
272,parkingArea_8922307_0_62,19861.0,24530.0,4669.0
273,parkingArea_-88559702#0_0_455,19812.0,26182.0,6370.0
274,parkingArea_-224384018_0_73,19997.0,30327.0,10330.0
275,parkingArea_8922164#4_0_315,19768.0,21226.0,1458.0
276,parkingArea_254758126#3_0_1135,20076.0,21001.0,925.0
277,parkingArea_364480068#1_0_472,19688.0,23200.0,3512.0
278,parkingArea_-202485361#1_0_445,20170.0,24517.0,4347.0
279,parkingArea_-8916922#4_0_52,20191.0,22744.0,2553.0
280,parkingArea_30029703#4_0_1316,20279.0,26067.0,5788.0
281,parkingArea_-242896157#0_0_442,20260.0,25952.0,5692.0
282,parkingArea_-254971064#1_0_426,19819.0,22436.0,2617.0
283,parkingArea_329607867_0_466,19822.0,30232.0,10410.0
284,parkingArea_-8922307_0_63,20004.0,22710.0,2706.0
285,parkingArea_364480068#1_0_472,19726.0,25149.0,5423.0
286,parkingArea_254756525#3_0_567,19722.0,22803.0,3081.0
287,parkingArea_-88572877#6_0_76,20000.0,25644.0,5644.0
288,parkingArea_99231466_0_391,19808.0,27997.0,8189.0
289,parkingArea_254756520#2_0_351,20305.0,29854.0,9549.0
290,parkingArea_27397691_0_443,20439.0,23911.0,3472.0
291,parkingArea_-99231486_0_446,20194.0,21845.0,1651.0
292,parkingArea_262943781_0_356,19982.0,27731.0,7749.0
293,parkingArea_283537644#0_0_456,20355.0,22263.0,1908.0
294,parkingArea_91181771#0_0_77,20358.0,23943.0,3585.0
295,parkingArea_8918460#0_0_56,20541.0,21883.0,1342.0
296,parkingArea_242896157#1_0_435,20169.0,27208.0,7039.0
297,parkingArea_287958606#0_0_568,20261.0,29120.0,8859.0
298,parkingArea_-191296172#0_0_954,19952.0,29353.0,9401.0
299,parkingArea_35977367#2_0_656,20444.0,23061.0,2617.0
300,parkingArea_-87297168_0_1209,20378.0,24529.0,4151.0
301,parkingArea_254299118#0_0_1350,20108.0,25000.0,4892.0
302,parkingArea_-35675861#0_0_462,20135.0,28451.0,8316.0
303,parkingArea_-8916922#4_0_52,20368.0,28942.0,8574.0
304,parkingArea_-133733582#3_0_684,20441.0,26469.0,6028.0
305,parkingArea_254758126#3_0_1135,20347.0,23840.0,3493.0
306,parkingArea_86303763#1_0_669,20183.0,28352.0,8169.0
307,parkingArea_141688972#1_0_799,20482.0,25792.0,5310.0
308,parkingArea_-35675861#1_0_460,20350.0,26512.0,6162.0
309,parkingArea_-224384018_0_73,20357.0,22256.0,1899.0
310,parkingArea_-8916922#4_0_52,20375.0,21871.0,1496.0
311,parkingArea_-35675861#0_0_462,20348.0,22322.0,1974.0
312,parkingArea_27398045#2_0_663,20381.0,30709.0,10328.0
313,parkingArea_37177789#0_0_124,20357.0,28426.0,8069.0
314,parkingArea_8916215_0_789,20330.0,21696.0,1366.0
315,parkingArea_48211062#12_0_1219,20522.0,21515.0,993.0
316,parkingArea_-287958606#1_0_355,20495.0,30738.0,10243.0
317,parkingArea_27029200#2_0_964,20249.0,22828.0,2579.0
318,parkingArea_27397692_0_57,20444.0,23756.0,3312.0
319,parkingArea_254297762#1_0_1204,20443.0,28620.0,8177.0
320,parkingArea_-p4#0_0_102,20348.0,22255.0,1907.0
321,parkingArea_91181767_0_670,20439.0,29077.0,8638.0
322,parkingArea_28518571#0_0_827,20570.0,27453.0,6883.0
323,parkingArea_-87297168_0_1209,20469.0,23189.0,2720.0
324,parkingArea_8918381#1_0_536,20606.0,23053.0,2447.0
325,parkingArea_-37177689#11_0_829,20471.0,26360.0,5889.0
326,parkingArea_27397692_0_57,20715.0,30178.0,9463.0
327,parkingArea_-8916922#4_0_52,20730.0,28044.0,7314.0
328,parkingArea_8916215_0_789,20698.0,28978.0,8280.0
329,parkingArea_8916215_0_789,20836.0,28570.0,7734.0
330,parkingArea_-p4#0_0_102,20974.0,30935.0,9961.0
331,parkingArea_-37177689#11_0_829,21037.0,30667.0,9630.0
332,parkingArea_27397692_0_57,20804.0,23518.0,2714.0
333,parkingArea_-254758121#3_0_1161,20945.0,25110.0,4165.0
334,parkingArea_224316522#0_0_572,20857.0,21860.0,1003.0
335,parkingArea_-p2#3_0_126,20833.0,31225.0,10392.0
336,parkingArea_-99231486_0_446,20997.0,22838.0,1841.0
337,parkingArea_225432462#0_0_60,21211.0,31808.0,10597.0
338,parkingArea_287958607#2_0_327,21474.0,25251.0,3777.0
339,parkingArea_-225518512#1_0_517,21349.0,27727.0,6378.0
340,parkingArea_99231466_0_391,21698.0,30685.0,8987.0
341,parkingArea_-99231475_0_428,21302.0,30320.0,9018.0
342,parkingArea_27397692_0_57,21435.0,23914.0,2479.0
343,parkingArea_8919328#0_0_377,21419.0,27537.0,6118.0
344,parkingArea_8916922#3_0_423,21472.0,31466.0,9994.0
345,parkingArea_27397919_0_66,21796.0,25079.0,3283.0
346,parkingArea_225432457_0_400,21160.0,28307.0,7147.0
347,parkingArea_8916551_0_487,21120.0,23720.0,2600.0
348,parkingArea_-224384018_0_73,21437.0,25429.0,3992.0
349,parkingArea_-99231486_0_446,21458.0,25964.0,4506.0
350,parkingArea_224316522#0_0_572,21396.0,28458.0,7062.0
351,parkingArea_225518502#0_0_84,21541.0,28084.0,6543.0
352,parkingArea_43100046_0_404,21167.0,25703.0,4536.0
353,parkingArea_247966218#4_0_793,21177.0,23509.0,2332.0
354,parkingArea_225432462#0_0_60,21429.0,23789.0,2360.0
355,parkingArea_88463829#0_0_44,21391.0,26667.0,5276.0
356,parkingArea_144489134#2_0_601,21283.0,25875.0,4592.0
357,parkingArea_364480601#0_0_449,21520.0,25531.0,4011.0
358,parkingArea_224316514#0_0_570,21394.0,28168.0,6774.0
359,parkingArea_8918460#0_0_56,21444.0,27808.0,6364.0
360,parkingArea_254448252#1_0_351,21302.0,25659.0,4357.0
361,parkingArea_-99231486_0_446,21452.0,26000.0,4548.0
362,parkingArea_225518512#0_0_107,21633.0,30790.0,9157.0
363,parkingArea_225518512#0_0_107,21360.0,27760.0,6400.0
364,parkingArea_-224316527_0_332,21480.0,28783.0,7303.0
365,parkingArea_262943781_0_356,21601.0,24607.0,3006.0
366,parkingArea_287958607#0_0_326,21607.0,28830.0,7223.0
367,parkingArea_-p4#0_0_102,21417.0,22422.0,1005.0
368,parkingArea_283537552#1_0_458,21604.0,25922.0,4318.0
369,parkingArea_8916922#3_0_423,21439.0,25272.0,3833.0
370,parkingArea_-8916922#4_0_52,21611.0,27923.0,6312.0
371,parkingArea_27397937_0_384,21436.0,27162.0,5726.0
372,parkingArea_24335439#0_0_931,21159.0,29064.0,7905.0
373,parkingArea_8916215_0_789,21835.0,26669.0,4834.0
374,parkingArea_364480601#1_0_451,21852.0,32263.0,10411.0
375,parkingArea_91181771#15_0_723,21476.0,30847.0,9371.0
376,parkingArea_27146036#2_0_294,22122.0,32839.0,10717.0
377,parkingArea_364480601#0_0_449,21833.0,23797.0,1964.0
378,parkingArea_28518571#0_0_827,21964.0,24046.0,2082.0
379,parkingArea_256787755#3_0_874,21415.0,24411.0,2996.0
380,parkingArea_24335441_0_923,21488.0,27612.0,6124.0
381,parkingArea_-99231486_0_446,21831.0,27270.0,5439.0
382,parkingArea_24310636#2_0_938,21823.0,29969.0,8146.0
383,parkingArea_254448252#1_0_351,21842.0,27611.0,5769.0
384,parkingArea_24335441_0_923,21676.0,27118.0,5442.0
385,parkingArea_27397692_0_57,22155.0,25482.0,3327.0
386,parkingArea_255168046#2_0_453,21802.0,27281.0,5479.0
387,parkingArea_8915752_0_467,21879.0,32191.0,10312.0
388,parkingArea_8915752_0_467,21997.0,27560.0,5563.0
389,parkingArea_-225518512#1_0_517,21717.0,26059.0,4342.0
390,parkingArea_-8922307_0_63,21883.0,28000.0,6117.0
391,parkingArea_-8916922#4_0_52,21807.0,32561.0,10754.0
392,parkingArea_8916867#2_0_325,21924.0,27300.0,5376.0
393,parkingArea_287958607#2_0_327,22197.0,29984.0,7787.0
394,parkingArea_254971068_0_335,21753.0,29089.0,7336.0
395,parkingArea_254299142#3_0_508,21970.0,23074.0,1104.0
396,parkingArea_-35675861#1_0_460,22020.0,27329.0,5309.0
397,parkingArea_91181771#5_0_513,21928.0,26792.0,4864.0
398,parkingArea_364480068#1_0_472,21891.0,27280.0,5389.0
399,parkingArea_-8916922#4_0_52,21992.0,26372.0,4380.0
400,parkingArea_27397937_0_384,21975.0,29508.0,7533.0
401,parkingArea_364480068#1_0_472,21951.0,23328.0,1377.0
402,parkingArea_-35675861#1_0_460,21931.0,27305.0,5374.0
403,parkingArea_28518571#0_0_827,21924.0,26863.0,4939.0
404,parkingArea_224316514#0_0_570,21674.0,27799.0,6125.0
405,parkingArea_224199018#1_0_319,21758.0,30685.0,8927.0
406,parkingArea_111049100#0_0_64,21903.0,23894.0,1991.0
407,parkingArea_8916215_0_789,22014.0,24536.0,2522.0
408,parkingArea_-88466055#1_0_464,22154.0,28969.0,6815.0
409,parkingArea_111319423_0_83,22020.0,28497.0,6477.0
410,parkingArea_8918460#0_0_56,21913.0,28666.0,6753.0
411,parkingArea_88559702#1_0_106,22062.0,26596.0,4534.0
412,parkingArea_88559702#0_0_454,21969.0,27705.0,5736.0
413,parkingArea_8918460#0_0_56,22114.0,27138.0,5024.0
414,parkingArea_8915752_0_467,22237.0,31572.0,9335.0
415,parkingArea_8916215_0_789,21859.0,24283.0,2424.0
416,parkingArea_224199018#1_0_319,22153.0,31513.0,9360.0
417,parkingArea_283516316#2_0_41,21970.0,28198.0,6228.0
418,parkingArea_256787755#0_0_876,21882.0,26725.0,4843.0
419,parkingArea_-133781759#1_0_681,22098.0,28981.0,6883.0
420,parkingArea_8916048_0_956,21986.0,26751.0,4765.0
421,parkingArea_-247966218#3_0_790,22250.0,24301.0,2051.0
422,parkingArea_-122498865_0_730,21828.0,27469.0,5641.0
423,parkingArea_88572877#0_0_74,22324.0,31613.0,9289.0
424,parkingArea_-247966218#3_0_790,22199.0,28784.0,6585.0
