CO,CO2,HC,FUEL
67829.781955,2227772.103614,360.129581,710578.273762
72772.54593,2592960.820261,391.045479,827054.487603
91231.366014,2843682.500743,481.133517,907031.633106
93721.053918,2620521.053364,487.31806,835855.357206
86690.08211,2823352.272676,458.589261,900544.387231
59230.872845,2052264.678607,316.938405,654596.207135
93116.28861,3797493.992155,514.61859,1211244.435471
116769.348287,3260578.32086,606.971755,1040012.152492
74298.833307,2508785.458248,396.222867,800208.673534
105281.423596,2643690.656323,540.146065,843247.633936
117584.990907,3518088.973538,616.304936,1122142.052684
106120.904012,2897605.005354,550.177539,924236.146586
63674.005959,1990287.917547,335.812011,634830.367294
107814.281244,3382959.942958,569.199474,1079039.319523
119659.953355,3763982.861892,630.734487,1200569.9952
144980.54695,5120285.014491,778.864547,1633174.549046
83883.243453,2704724.568916,444.449091,862708.177727
57110.744214,2509849.287614,319.028271,800536.096925
88043.708824,3114703.206425,473.682418,993467.258597
102031.971983,2730338.581156,527.904688,870884.350437
50857.249016,2825951.708468,300.226499,901352.724009
92046.312538,2545716.253863,477.574327,811997.206114
15016.289776,840384.044534,87.397983,268048.104558
79273.48002,2953985.752422,430.278903,942203.115189
63009.168278,2503203.488287,344.593879,798421.614613
117293.794151,3553792.093934,616.397658,1133531.461212
99912.371303,4157350.062009,554.20407,1326022.72209
59580.807292,3111316.427343,342.26698,992377.852576
106644.353127,2735471.928741,548.754665,872524.736107
99264.91377,2839953.795413,517.732451,905845.638011
104622.068728,3154823.354996,549.340862,1006274.945451
63802.237511,2030495.908455,337.259302,647654.791333
55834.726541,2312365.198906,307.514283,737553.143987
87003.88283,2683090.407864,457.393119,855807.737801
71106.043413,2535636.726716,380.906326,808771.461531
25077.367845,1216706.149792,141.832055,388081.367828
94201.651352,2888224.335984,495.383861,921240.930318
38844.290066,2490027.295424,237.197853,794205.108251
75833.939242,2525103.463967,403.931883,805411.32304
48951.779468,1495642.266713,257.415384,477056.604761
108829.591633,3256675.205085,570.753327,1038763.127186
65771.85832,3167665.601209,377.346237,1010347.598081
84796.403892,2497159.159976,443.59985,796505.345787
83415.981529,2806865.810798,444.152473,895283.957503
52694.11877,1942159.011833,284.000597,619474.329174
117046.847721,3577757.061383,617.521234,1141170.0406
87108.998085,2983761.091177,466.671864,951701.813539
45804.879147,2085751.741813,256.874396,665267.271061
108836.406856,3182084.955976,569.063878,1014973.070759
58751.607943,2047031.837958,314.506912,652924.541104
82309.354749,2365815.624479,429.651458,754611.375867
36559.414636,2488748.251226,226.335644,793796.072452
85948.265777,2755071.335226,454.874059,878766.196371
23968.676581,963426.355238,131.319287,307295.503261
78203.488583,2391412.677815,411.424278,762774.185539
60668.42501,3106433.714536,353.136454,990815.109466
47633.41835,2226324.762881,268.737855,710103.471081
46881.283,1333421.384926,244.281194,425314.864971
105576.850677,4278662.345276,582.209889,1364719.450561
93859.392688,2872259.185277,493.423624,916148.983096
9318.008396,560546.529828,55.179985,178790.840403
90364.541942,2463303.405878,468.55258,785708.890144
53977.120086,2868757.257444,317.104182,915005.600883
100229.931896,2336851.227674,510.685856,745380.313026
52849.371733,1772501.415727,281.616526,565361.916225
36527.950285,1538635.038695,201.275711,490765.862452
109473.723818,3090586.660633,569.70193,985790.869271
52181.0157,1808537.521482,279.157573,576856.089637
72626.579581,2615414.925331,392.116809,834211.975808
43524.400682,2088774.913898,246.35189,666232.729547
84307.867004,2708017.187231,446.301684,863759.095404
89813.502054,3255806.064305,485.823942,1038469.649468
61521.400849,2681852.431588,343.1503,855398.374923
89317.800765,2843911.448131,472.533939,907102.554412
80644.774561,2847813.153151,432.589528,908341.505653
68965.370381,2473679.122052,372.687188,789005.59911
113910.667657,3110790.990053,590.75469,992234.81404
118484.602535,3165779.225082,611.830463,1009774.178325
82477.739728,2738771.622325,438.732208,873566.685393
37663.791248,1772780.257359,211.295972,565443.520879
102299.152164,3013569.486275,534.662548,961220.729567
60618.088271,1910479.505799,319.982929,609374.169469
53593.880247,2427693.438161,300.713067,774330.838944
50561.241222,2723281.339633,296.631385,868606.205899
70920.312071,2128745.613664,371.715151,678992.668891
105126.192224,2911925.538111,546.26578,928802.36277
117270.90825,3179531.660585,607.208765,1014162.916277
137836.704389,4988096.822973,745.807497,1591006.953263
34838.353944,1464576.471774,192.24634,467142.775541
97786.991911,2787175.604086,508.182865,889008.721173
104688.847676,3659941.741297,561.697685,1167377.591341
44310.628512,2134841.084019,251.667553,680923.771627
33081.402416,978741.653319,173.277122,312183.344072
32744.295141,2410690.862287,207.521951,768898.309486
125096.172415,4067003.601645,664.402095,1297218.755991
55060.367064,2828113.664148,321.179298,902042.887743
67943.239139,3203976.886612,388.011405,1021929.433118
98992.193722,3261160.506229,526.325641,1040188.882035
56685.495149,1942397.682378,302.659757,619552.394456
125722.97064,3712472.709544,658.357818,1184144.771349
50338.959847,1927502.625706,273.717935,614798.57613
113625.836276,2983014.648529,586.617513,951480.147106
17939.785597,992947.556527,104.124883,316708.423442
48428.766502,2845559.325881,289.733008,907605.338886
89946.398324,3623727.630527,499.052235,1155814.060321
50478.072004,2903774.658609,299.703253,926175.312902
22448.441552,890626.241534,122.634993,284075.496236
61951.323784,2067256.501165,329.705436,659378.937951
93468.537558,3156925.276592,498.596619,1006937.483824
47145.973373,1879934.648215,258.345074,599623.847469
29812.122368,1208674.751058,163.593473,385520.063774
103828.686324,3428147.172034,551.619005,1093448.590092
50065.822959,2853885.259541,297.957345,910260.770703
77151.924133,3338876.06359,422.668748,1064967.307163
98903.735378,2981013.155745,518.859957,950833.981497
59546.676173,2006920.538037,317.178343,640133.801034
114480.108658,2991217.52575,590.537626,954097.172563
12667.717503,757099.017683,74.977063,241483.193461
67944.151202,2222645.673466,360.84326,708940.810674
43659.493618,1670503.576977,237.43659,532825.215834
65917.123303,2267617.875768,351.796656,723285.659001
68484.553731,3545393.130964,398.276521,1130823.444251
98325.931549,3807234.52603,539.501087,1214351.765423
71610.238666,2640683.279106,387.305842,842273.857705
49541.960243,2036093.867977,272.771307,649430.595192
73707.380183,2397999.607945,390.904052,764874.358522
167362.067467,4649236.81192,870.222293,1482941.744828
146201.070368,3631790.85043,749.471513,1158423.299613
126854.26139,3636999.948174,661.689082,1160075.99283
55044.008864,2134701.233453,300.027499,680884.223563
60185.322065,2067277.240702,321.77467,659384.129395
88847.080209,2782907.690675,468.781116,887647.089887
116257.242208,3520380.47188,609.547934,1122873.512094
83119.468746,2615541.979809,439.028885,834261.255501
96389.251544,2945685.24817,507.974764,939563.035239
120237.320245,3164459.209449,620.751771,1009355.033303
65780.080696,1939876.807216,344.202384,618751.234337
79061.990717,2784920.873158,424.284809,888283.669642
77376.940659,2090714.382897,400.687844,666864.933727
75318.477158,2370770.769802,397.481004,756187.036565
98117.755586,2962821.262256,515.268078,945034.002096
108476.81867,3407990.909304,572.32404,1087027.132688
137235.068194,4084708.359111,719.227225,1302875.952362
119466.642493,3114858.374412,616.053229,993533.169548
64413.373453,3190852.871849,372.282155,1017741.015828
42333.780753,1955123.124639,237.695931,623605.127525
139562.71296,3510869.227481,717.193871,1119848.59115
80706.859395,2634900.378938,428.416745,840434.482344
107613.85067,2783829.646403,554.626004,887947.045356
103283.793005,3091870.109876,542.21524,986193.674557
91493.284908,2973465.471307,484.856211,948423.857961
83491.910065,3322055.491304,455.771589,1059602.444649
23516.665821,612768.705396,121.293962,195452.432557
113122.137573,3519442.120992,596.1771,1122572.59596
86211.658051,2736043.471361,455.848227,872696.467087
124061.230122,3586773.487829,647.678974,1144055.535213
104331.371777,3021301.568034,544.780984,963688.381982
125996.512905,3304828.32408,650.31674,1054127.924854
73546.251884,2418784.775277,390.485037,771504.262174
84202.238333,2898197.370398,449.529693,924417.697418
97085.520467,2831914.394602,507.569116,903280.219271
40405.544969,3127803.372652,258.278147,997624.483192
89600.394711,2498482.043591,465.917922,796928.547851
61981.064072,2186511.717772,332.719035,697411.786256
41569.365952,1561615.675055,225.076803,498096.517624
86598.884989,2755537.913458,457.23707,878914.678149
83856.541922,2396918.129311,437.032914,764533.944451
30181.494583,1635109.180588,173.344745,521530.532612
74129.457239,2634497.50357,398.762872,840301.41955
49343.312397,2867970.701554,295.963223,914751.654549
36453.764023,1158383.739558,192.745374,369482.034774
68554.05598,2535518.387132,372.249075,808726.829226
68239.439047,2208305.614776,361.576669,704366.991926
110266.142848,4478596.066915,607.578928,1428489.570228
81217.710088,2690281.801162,432.028157,858099.416231
97031.425735,2659018.975051,503.335807,848134.559904
78000.826552,2747045.068099,418.699697,876200.724775
80144.658846,3155236.912836,438.857068,1006392.500583
85594.033977,2502517.838062,447.564127,798215.36924
41540.68886,1552465.404771,224.381828,495179.372935
76581.51995,2277648.414642,400.806635,726489.16433
50443.819203,2902012.734933,298.269434,925613.82594
107082.966419,3777952.44124,575.950831,1205016.759802
80270.988824,3631376.507147,453.562963,1158254.965706
59223.684489,2304177.358149,323.094616,734941.002155
39925.043768,1847553.373937,224.744054,589292.429329
73492.135063,3330575.148777,412.993567,1062313.621478
116836.692392,3684363.456098,616.642277,1175174.55198
93731.57761,2701243.074507,489.298592,861601.183459
88700.263257,3334931.505357,481.726282,1063709.35691
92865.59384,4020734.797962,523.79464,1282436.279491
58959.522828,2289487.821954,321.462551,730256.042782
84849.782661,2650700.320204,446.355663,845476.47799
71555.408809,2829842.751905,391.950201,902604.719473
82409.257644,2537933.394088,433.831257,809509.746166
80734.591494,3479734.308826,454.460298,1109883.200542
59272.378802,2214304.496252,320.821939,706277.79657
98306.920054,2713751.997014,510.547665,865590.031869
152168.705036,3789407.2947,780.321452,1208692.701443
82431.955206,2457813.559614,432.192501,783953.755802
23010.077471,614756.598684,118.937604,196086.646271
115528.632903,3197364.220145,599.428106,1019851.088541
67027.052493,2377530.839853,359.352866,758340.682678
65875.748498,1990939.038913,344.770134,635037.752996
82387.17204,2520780.626685,433.052589,804036.32842
48930.105866,2091853.724628,270.834613,667216.967652
90547.68657,2790074.701748,476.55774,889932.209705
100539.373788,2998496.074879,527.247765,956412.438651
117736.674248,3040339.029342,606.759863,969764.912021
49994.789181,1885394.373248,270.975708,601366.76731
81911.813471,2483734.653502,430.147404,792223.780656
90665.943106,2877934.235762,478.106947,917953.073857
55274.685192,1971175.841942,296.820705,628731.318228
87695.988565,3013005.035004,469.742502,961030.335812
68345.318064,2078073.327088,359.182818,662831.036743
65143.681644,2164630.189104,346.605974,690434.721191
60420.470357,2133073.228012,324.489762,680368.398212
43990.637157,1857369.009457,243.070681,592427.37823
87990.164066,2820794.730023,464.798542,899727.897414
51231.910731,1766458.630235,273.670873,563435.799664
89896.979083,2488049.857106,466.781428,793601.228643
77500.295162,3363831.926107,432.090488,1072921.779481
3675.284773,237200.831184,22.074362,75656.499303
93683.842079,2736194.232513,489.703412,872750.372376
72823.630775,2410448.673954,387.166774,768843.946531
99342.192292,3476003.543227,536.271634,1108706.272644
25647.225458,698498.121184,132.956483,222796.731164
137098.174191,4045493.106658,717.464745,1290364.89818
62313.922556,1978690.845969,328.532907,631131.327783
4312.336404,193238.438317,24.010188,61635.606338
115496.077829,3597187.291027,608.659319,1147374.803138
91192.062977,2843173.501162,481.04065,906868.296342
161922.459798,4265563.305027,835.290074,1360566.355678
85874.924115,2510416.152579,448.836483,800733.244069
40135.131954,1140791.70873,209.17566,363872.571482
82467.902789,2909657.208999,444.290656,928065.236092
81499.99836,2447231.782304,426.509651,780578.540265
99798.612451,3308524.590196,532.609741,1055291.999251
89077.226843,2963703.050485,473.576604,945307.395492
91564.933324,3004833.241628,486.30222,958428.73504
95585.308962,3777728.457981,524.585949,1204942.337656
111255.493858,2920626.738313,574.113397,931581.811727
71593.236369,2095744.838064,374.223043,668469.838575
89389.461834,2650574.426141,468.243373,845439.123233
71951.84886,2456485.353917,383.452053,783527.242021
10835.654111,866317.54745,68.331822,276316.768753
88210.410324,2664158.426684,462.900018,849772.634005
50895.15279,2889447.607218,301.641475,921604.457256
77413.359806,3651304.503368,434.439095,1164619.048166
57111.421581,1916770.633104,304.335197,611378.007006
41821.730636,1837902.187851,233.362492,586213.159037
94916.360898,3110508.907571,504.301874,992135.654646
118410.782804,3819670.515714,628.051809,1218330.200463
97156.153566,3966034.693709,539.63116,1264996.175104
67884.527078,1990914.055198,354.92423,635032.187308
112867.18639,3477213.252487,594.397425,1109104.719636
69475.181528,3291360.752639,394.196736,1049804.166589
118510.466765,3517407.595981,619.07683,1121928.502224
82560.101362,2885492.05883,441.229811,920362.579546
68548.272823,3189374.45949,391.598949,1017270.045477
67014.341375,3319764.861583,382.464578,1058863.835904
105025.03111,3058441.031039,548.603944,975534.387873
34780.368647,1610996.984937,195.391527,513843.312282
9744.970883,578866.912585,57.484333,184634.960803
77983.153771,2483272.139166,412.319829,792071.654355
51156.778765,1882713.253233,276.005433,600515.327857
101130.035919,2694466.894639,522.770924,859443.407261
108713.668773,2998579.031161,564.202921,956441.453976
73821.588122,2681571.996034,398.447847,855315.655064
80007.032598,2462214.116259,420.969957,785359.022704
133875.856608,3765149.087843,696.873228,1200950.515232
78980.585614,2078876.348156,407.652851,663091.453891
87716.220676,1906669.637261,443.750132,608168.61838
37484.462996,1409466.489157,203.167742,449565.909328
40185.178422,1293736.893566,212.606901,412655.668376
74102.526401,3341667.888534,413.691936,1065853.907867
106856.127831,3051909.397132,556.784899,973453.835455
131108.70144,3907329.807943,686.768575,1246302.335617
66496.25141,2304297.019218,357.592434,734979.746155
69429.310462,2110091.380303,364.746781,673044.153926
62204.788056,2210358.745907,332.845679,705018.84719
98233.691824,3030069.614277,517.442941,966481.572735
115008.705109,3139341.778281,596.149132,1001339.79244
62038.87523,2093315.174172,330.805463,667687.532352
64108.409211,2095402.254317,339.96801,668357.754383
60927.961238,3138761.471616,356.110031,1001122.346386
61511.676029,3039352.563576,354.317098,969420.23646
79344.10525,2720621.193704,423.955767,867774.67846
112660.000153,3347210.922516,590.032767,1067640.469631
56120.069657,2236381.594734,307.536141,713314.97637
20361.240589,1037074.389329,116.418792,330784.765773
20965.826239,1014311.71324,118.373292,323524.761887
55165.5092,1900302.337721,295.092908,606124.948364
85180.264241,2687536.157464,449.557155,857224.617642
54392.159641,2831515.627871,307.38982,903135.997788
115962.568003,3450485.686063,608.07546,1100580.517267
114296.592647,2997476.125519,589.893377,956093.263757
128798.2537,3346415.434745,663.451445,1067395.837081
80928.745062,2809025.622194,433.618256,895971.075391
104277.676844,2819433.464697,539.826038,899303.868408
68458.98345,2385067.654225,366.503628,760741.116689
56806.780352,2353472.00433,313.995473,750659.627954
50629.977632,2759473.911498,298.186653,880148.484241
65190.746745,2087513.399124,344.634904,665842.366342
75248.043122,2501395.54618,399.243784,797851.545704
115367.804438,3587697.02666,609.74439,1144341.507277
38475.927106,2469536.914401,235.096281,787668.496208
92493.612246,2973451.839283,489.791719,948419.851496
145574.190964,3523841.919948,744.658634,1123990.281853
78847.244541,2631317.213513,420.069511,839290.404109
105776.173268,3043466.005784,551.963234,970759.09165
42109.158159,1808518.590502,232.838771,576844.706767
76543.614743,2371684.787757,403.331502,756481.751222
85688.353754,3774069.851634,481.066932,1203769.228363
151628.417693,4146248.178392,786.532804,1322507.33908
88686.412753,2485612.146359,461.079096,792825.064626
44336.095137,1307182.827762,232.19661,416944.424447
103503.480662,2602683.767628,531.747472,830168.917518
77602.844262,2603030.832391,414.817953,830264.200434
45438.617695,3098254.962499,277.226463,988204.205739
76740.640352,2533840.393118,407.893445,808200.009403
119211.901112,3274623.519175,618.096639,1044494.249564
54367.018624,1494083.971401,282.125273,476561.459125
58143.239066,2354562.639421,318.90025,751012.673514
101856.234115,3173471.73962,536.580056,1012220.127011
95328.781498,3265656.298503,510.603809,1041616.169984
57843.215298,2250814.605724,315.653805,717919.015565
119932.415321,3797208.492678,635.744376,1211162.22484
56981.817531,3036792.411993,333.511903,968601.731379
95498.024645,3129714.849904,507.435784,998259.906753
51228.182067,1881559.796394,276.71114,600145.408375
66106.052802,3324118.817845,382.539928,1060247.816696
40076.115848,1302585.315444,212.598161,415476.118544
83845.081192,2859943.456495,447.750679,912214.574199
96067.807142,3076153.254781,508.316598,981180.498101
37305.891283,2912053.087559,236.916331,928811.546159
62355.224217,2537631.239958,342.589924,809399.186464
77127.135851,2837299.187284,416.282064,904986.308352
94043.214199,2867623.50273,494.259693,914670.165871
97324.694483,3166893.981302,517.372323,1010116.661821
85727.32192,3469512.049581,471.083711,1106634.349362
75128.890082,2198472.184969,392.834595,701234.941569
66045.928105,2239591.458862,352.750224,714343.49551
111406.635483,2865499.764338,573.775528,913996.881517
45181.560001,1804996.202556,248.239122,575719.792872
111322.540554,3201901.975838,580.284556,1021297.295435
50699.070894,2867734.419227,300.476185,914679.251276
87822.778033,2818417.857971,465.134504,898971.429157
63789.480776,2427521.325299,346.140252,774282.591616
73814.333207,2303882.784207,389.32083,734855.375851
55762.011146,2937867.392701,328.209679,937045.848811
105793.301273,3128793.132081,553.591591,997976.217868
82043.060638,3451614.873692,460.468618,1100913.70159
107078.83519,3131277.598891,559.803335,998767.829454
98666.662476,3331216.852579,525.830335,1062533.101628
130495.875326,3671776.144507,679.065273,1171166.684124
63052.495342,2445984.486669,343.571712,780172.470362
67910.245874,2438631.282417,365.479589,777827.950577
75788.95694,2613926.486627,404.972212,833746.217093
127253.43942,4118919.322475,675.274371,1313778.917984
68378.815333,2419140.343879,366.751712,771612.293535
125815.072635,3612866.202259,656.514244,1152377.149113
127472.836481,3774583.037831,666.83208,1203955.135247
80363.26697,2577265.64238,425.229354,822054.469733
101654.10938,2612916.26328,523.234437,833432.90867
65321.549396,3197234.480576,375.827932,1019777.889986
130711.638271,3247139.372975,670.718579,1035728.894853
56033.46187,1784275.30034,296.144537,569118.100018
83175.990869,2812453.856386,441.920311,897064.619991
43622.464673,1619309.473433,235.879705,516498.213526
63566.574863,2966013.263212,364.381821,946025.72499
80061.68617,2783948.588367,429.087873,887973.86138
114104.841935,3181879.982825,591.576232,1014905.577823
74767.416633,2534105.387455,398.499733,808284.807123
66196.331177,2181036.966303,351.733551,695670.527713
111984.684928,3230927.684761,584.545678,1030553.319684
55139.545544,3001233.969064,324.655945,957259.494819
103689.026703,4089817.187718,571.358012,1304483.073051
136149.968057,3580657.228875,702.70726,1142109.020826
123252.628962,3538704.945358,643.172521,1128719.810509
96664.732862,2931961.967466,507.784096,935190.003816
35755.187975,2353410.083607,214.896254,750632.634316
97349.81879,3006181.147494,513.330087,958859.620632
71175.773196,2283195.233643,376.945303,728255.178294
36225.642134,1782950.227298,206.809321,568683.694192
35505.898006,1658550.93222,199.456069,529008.031824
57108.238887,1769197.653129,300.885996,564310.258658
81245.451525,2835002.283158,436.139465,904254.586607
72151.345142,2458865.795711,385.293891,784286.314465
52205.931104,2182956.503169,288.005359,696274.751907
67307.363543,3333916.02477,386.68404,1063374.650553
62591.922564,2180680.996258,335.339703,695555.317101
77216.051391,2243173.127511,403.43216,715493.65579
96650.660835,2652005.217572,501.357385,845898.788071
116317.293054,3395124.386696,608.252393,1082923.453287
69604.494515,2364252.520841,372.639064,754105.079219
108496.711502,2894211.404492,560.839263,923155.775364
102077.721393,2803173.351525,529.929629,894113.906716
53391.483974,1609915.440702,280.093315,513506.448495
71162.136996,2472343.861247,382.223231,788579.904163
62345.035807,1669079.996921,322.252718,532378.805169
27336.608684,1219816.558652,152.451054,389072.28717
86902.724799,2717644.451466,458.701248,866826.475974
24525.853532,1468005.962823,144.526126,468231.038311
